key,2,3,4
718,,要补充队员吗？,yaobuchongduiyuanma?
800,@,【战术】,zhanshu.
801,,请跟上。,qinggenshang
802,,我会跟上的。,wohuigenshangde
803,,调查看看。,diaochakankan
804,,我找到了！,wozhaodaole
805,,全力攻击！,quanligongji
806,,稍微退后些。,shaoweituihouxie
807,,请留意仇恨值。,qingliuyichouhenzhi
808,,先干掉这个！,xiangandiaozhege
809,,请不要攻击。,qingbuyaogongji
810,,拉住那只怪！,lazhunazhiguai
811,,请使它无效化。,qingshitawuxiaohua
812,,治疗！,zhiliao
813,,快加上！,kuaijiashang
814,,快跑！,kuaipao
815,,救命！,jiuming
816,,停止！,tingzhi
817,,待命中。,daimingzhong
818,,没剩下了。,meishengxiale
819,,没有了。,meiyoule
820,,请节约一点。,qingjieyueyidian
821,,我会节约的。,wohuijieyuede
822,,装备的耐久度下降了。,zhuangbeidenaijiuduxiajiangle
823,,准备完毕！,zhunbeiwanbi
824,,请标记怪物。,qingbiaojiguaiwu
825,,用这个吧。,yongzhegeba
826,,休息一下吧。,xiuxiyixiaba
827,,我去引敌人过来。,woquyindirenguolai
828,,我去吸引敌人。,woquxiyindiren
829,,请等一下。,qingdengyixia
830,,在那边集合吧。,zainabianjiheba
831,,我们走吧。,womenzouba
832,,请到那边去。,qingdaonabianqu
833,,我现在过去。,woxianzaiguoqu
834,,马上回来。,mashanghuilai
835,,请快点掷骰。,qingkuaidianzhitou
836,,弱点：,ruodian
837,,注意：,zhuyi
838,,推荐：,tuijian
839,,讨伐顺序：,taofashunxu
840,,所需物品：,suoxuwupin
841,,请保持住敌人的仇恨。,qingbaochizhudirendechouhen
842,,敌人正在靠近！,direnzhengzaikaojin
843,,请不要在意。,qingbuyaozaiyi
844,,请不要管那个。,qingbuyaoguannage
845,,交换。,jiaohuan
846,,换我来！,huanwolai
847,,我先上！,woxianshang
848,,我们慢点打。,womenmandianda
849,,快做！,kuaizuo
850,,方向：,fangxiang
851,,快回避！,kuaihuibi
852,,请朝后。,qingchaohou
853,,快去吃伤害。,kuaiquchishanghai
854,,让敌人离远点。,rangdirenliyuandian
855,,离远点。,liyuandian
856,,离近点。,lijindian
857,,带走。,daizou
859,,快切断！,kuaiqieduan
860,,继续维持！,jixuweichi
861,,一起打倒吧！,yiqidadaoba
862,,躲起来！,duoqilai
863,,搭乘了！,dachengle!
864,,请搭乘！,qingdacheng!
900,@,【职能】,zhineng.
901,,队长,duizhang
902,,管理员,guanliyuan
903,,战斗精英,zhandoujingying
904,,魔法导师,mofadaoshi
905,,大地使者,dadishizhe
906,,能工巧匠,nenggongqiaojiang
907,,防护职业,fanghuzhiye
908,,近战职业,jinzhanzhiye
909,,远程职业,yuanchengzhiye
910,,治疗职业,zhiliaozhiye
911,,强化职业,qianghuazhiye
912,,魔法职业,mofazhiye
913,,进攻职业,jingongzhiye
950,@,【位置】,weizhi.
951,,位置,weizhi
952,,北,bei
953,,南,nan
954,,东,dong
955,,西,xi
956,,上,shang
957,,下,xia
958,,右,you
959,,左,zuo
960,,前面,qianmian
961,,后面,houmian
962,,旁边,pangbian
963,,正面,zhengmian
964,,中央,zhongyang
965,,侧面,cemian
966,,内侧,neice
967,,外侧,waice
968,,这边,zhebian
969,,远处,yuanchu
970,,那边,nabian
971,,再近一些,zaijinyixie
972,,再远一些,zaiyuanyixie
973,,入口,rukou
974,,出口,chukou
975,,背面,beimian
976,,一点,yidian
977,,两点,liangdian
978,,三点,sandian
979,,四点,sidian
980,,五点,wudian
981,,六点,liudian
982,,七点,qidian
983,,八点,badian
984,,九点,jiudian
985,,十点,shidian
986,,十一点,shiyidian
987,,十二点,shierdian
1000,@,【时间】,shijian.
1001,,前天,qiantian
1002,,昨天,zuotian
1003,,今天,jintian
1004,,明天,mingtian
1005,,后天,houtian
1006,,上周,shangzhou
1007,,这周,zhezhou
1008,,下周,xiazhou
1009,,上午,shangwu
1010,,下午,xiawu
1011,,早晨,zaochen
1012,,中午,zhongwu
1013,,晚上,wanshang
1014,,星期,xingqi
1015,,星期日,xingqiri
1016,,星期一,xingqiyi
1017,,星期二,xingqier
1018,,星期三,xingqisan
1019,,星期四,xingqisi
1020,,星期五,xingqiwu
1021,,星期六,xingqiliu
1022,,假日,jiari
1023,,休息,xiuxi
1024,,长期,changqi
1025,,短期,duanqi
1026,,日期,riqi
1027,,秒,miao
1028,,分钟,fenzhong
1029,,小时,xiaoshi
1030,,月,yue
1031,,年,nian
1032,,1月,yiyue
1033,,2月,eryue
1034,,3月,sanyue
1035,,4月,siyue
1036,,5月,wuyue
1037,,6月,liuyue
1038,,7月,qiyue
1039,,8月,bayue
1040,,9月,jiuyue
1041,,10月,shiyue
1042,,11月,shiyiyue
1043,,12月,shieryue
1044,,上个月,shanggeyue
1045,,这个月,zhegeyue
1046,,下个月,xiageyue
1047,,去年,qunian
1048,,今年,jinnian
1049,,明年,mingnian
1050,,现在,xianzai
1051,,马上,mashang
1052,,任何时候,renheshihou
1053,,最初,zuichu
1054,,最后,zuihou
1055,,等待时间,dengdaishijian
1056,,剩余时间,shengyushijian
1057,,结束时间,jieshushijian
1058,,第六星历,diliuxingli
1059,,第七灵灾,diqilingzai
1060,,第七星历,diqixingli
1061,,之前,zhiqian
1062,,之后,zhihou
1150,@,【移动方式】,yidongfangshi.
1151,,行走,xingzou
1152,,奔跑,benpao
1153,,跟随,gensui
1154,,陆行鸟,luxingniao
1155,,专属陆行鸟,zhuanshuluxingniao
1156,,租借陆行鸟,zujieluxingniao
1157,,陆行鸟运输,luxingniaoyunshu
1158,,坐骑,zuoqi
1159,,传送,chuansong
1160,,返回,fanhui
1161,,都市传送网,dushichuansongwang
1162,,飞空艇,feikongting
1163,,返回点,fanhuidian
1164,,定期船,dingqichuan
1165,,飞行坐骑,feixingzuoqi
1200,@,【设施】,sheshi.
1201,,以太之光,yitaizhiguang
1202,,城内以太之晶,chengneiyitaizhijing
1203,,冒险者行会,maoxianzhehanghui
1204,,行会,hanghui
1205,,商店,shangdian
1206,,陆行鸟栏,luxingniaolan
1207,,旅馆,lvguan
1208,,客房,kefang
1209,,休息区,xiuxiqu
1210,,行会理符发行处,hanghuilifufaxingchu
1211,,通讯贝办理处,tongxunbeibanlichu
1212,,市场布告板,shichangbugaoban
1213,,雇员窗口,guyuanchuangkou
1214,,修理工,xiuligong
1215,,飞艇坪,feitingping
1216,,邮差莫古力,youchaimoguli
1217,,码头,matou
1218,,渡轮码头,dulunmatou
1219,,搭乘点,dachengdian
1220,,黑涡军令部,heiwojunlingbu
1221,,蛇巢司令部,shechaosilingbu
1222,,恒辉作战总部,henghuizuozhanzongbu
1223,,冒险者住宅区,maoxianzhezhuzhaiqu
1224,,竞技场接待处,jingjichangjiedaichu
1225,,怪物狩猎告示板,guaiwushouliegaoshiban
1226,,天气预报员,tianqiyubaoyuan
1227,,美容师传唤铃,meirongshichuanhuanling
1228,,扩建区,kuojianqu
1229,,管弦乐琴,guanxianyueqin
1230,,木人,muren
1231,,魔晶石师傅,mojingshishifu
1232,,公寓,gongyu
1233,,投影台,touyingtai
1234,,交流簿,jiaoliubu
1235,,收藏柜,shoucanggui
1236,,旅行笔录,lvxingbilu
1250,@,【大国防联军】,daguofanglianjun.
1251,,大国防联军,daguofanglianjun
1252,,军衔,junxian
1253,,军需品,junxupin
1254,,补给品,bujipin
1255,,稀有品,xiyoupin
1256,,黑涡团,heiwotuan
1257,,双蛇党,shuangshedang
1258,,恒辉队,henghuidui
1270,@,【部队】,budui.
1271,,部队,budui
1272,,署名,shuming
1273,,部队公告,buduigonggao
1274,,部队储物柜,buduichuwugui
1275,,部队队徽,buduiduihui
1276,,部队特效,buduitexiao
1277,,部队合建,buduihejian
1278,,部队工房,buduigongfang
1279,,飞空艇探索,feikongtingtansuo
1280,,潜水艇探索,qianshuitingtansuo
1300,@,【游戏系统】,youxixitong.
1301,,职业,zhiye
1302,,转职,zhuanzhi
1303,,特职,tezhi
1304,,转换特职,zhuanhuantezhi
1305,,灵魂水晶,linghunshuijing
1306,,等级,dengji
1307,,经验值,jingyanzhi
1308,,守护神,shouhushen
1309,,民族,minzu
1310,,部族,buzu
1311,,地区,diqu
1312,,兵装,bingzhuang
1313,,道具,daoju
1314,,套装,taozhuang
1315,,休息奖励,xiuxijiangli
1316,,单人,danren
1317,,小队,xiaodui
1318,,坐骑,zuoqi
1319,,宠物,chongwu
1320,,雇员,guyuan
1321,,战斗,zhandou
1322,,制作,zhizuo
1323,,采集,caiji
1324,,耐久度,naijiudu
1325,,精炼度,jingliandu
1326,,装备适性,zhuangbeishixing
1327,,宝箱,baoxiang
1328,,目标,mubiao
1329,,锁定,suoding
1330,,焦点目标,jiaodianmubiao
1331,,目标标记,mubiaobiaoji
1332,,菜单,caidan
1333,,地图,ditu
1334,,服务台,fuwutai
1335,,截图,jietu
1336,,返回标题画面,fanhuibiaotihuamian
1337,,退出游戏,tuichuyouxi
1338,,关闭,guanbi
1339,,定型文,dingxingwen
1340,,情感动作,qinggandongzuo
1341,,成就,chengjiu
1342,,称号,chenghao
1343,,货币,huobi
1344,,金币,jinbi
1345,,交易,jiaoyi
1346,,调查,diaocha
1347,,自动跟随,zidonggensui
1348,,团队,tuandui
1349,,房屋,fangwu
1350,,友好度,youhaodu
1351,,友好关系等级,youhaoguanxidengji
1352,,最优队员,zuiyouduiyuan
1353,,亚拉戈神典石,yalageshendianshi
1356,,投票驱逐,toupiaoquzhu
1357,,放弃任务投票,fangqirenwutoupiao
1358,,场景标记,changjingbiaoji
1359,,地面目标,dimianmubiao
1360,,武具投影,wujutouying
1362,,美容师,meirongshi
1363,,雇员探险,guyuantanxian
1364,,魂晶,hunjing
1365,,黄道武器,huangdaowuqi
1366,,星光变石,xingguangbianshi
1367,,魂灵,hunling
1368,,新星,xinxing
1369,,同盟徽章,tongmenghuizhang
1370,,怪物通缉令,guaiwutongjiling
1371,,法外战区,fawaizhanqu
1372,,超越之力,chaoyuezhili
1373,,饲养陆行鸟,siyangluxingniao
1374,,天气预报,tianqiyubao
1375,,亚拉戈诗学神典石,yalageshixueshendianshi
1376,,贡献值,gongxianzhi
1377,,军票,junpiao
1378,,狼印战绩,langyinzhanji
1379,,天极,tianji
1380,,镇魂,zhenhun
1381,,兵团徽章,bingtuanhuizhang
1384,,队长分配,duizhangfenpei
1385,,仅限贪婪,jinxiantanlan
1386,,通常分配,tongchangfenpei
1387,,元灵武器,yuanlingwuqi
1389,,永结同心,yongjietongxin
1390,,物品品级,wupinpinji
1391,,等级调整,dengjitiaozheng
1392,,天书奇谈,tianshuqitan
1396,,解除限制,jiechuxianzhi
1397,,乐器演奏,yueqiyanzou
1398,,时尚品鉴,shishangpinjian
1400,@,【战斗】,zhandou.
1401,,攻击,gongji
1402,,技能,jineng
1403,,共通技能,gongtongjineng
1404,,特性,texing
1405,,特职技能,tezhijineng
1406,,额外技能,ewaijineng
1407,,魔法,mofa
1408,,战技,zhanji
1409,,能力,nengli
1410,,咏唱时间,yongchangshijian
1411,,复唱时间,fuchangshijian
1412,,行动适性,xingdongshixing
1413,,链接,lianjie
1414,,召唤兽,zhaohuanshou
1415,,搭档,dadang
1416,,仇恨,chouhen
1417,,主动,zhudong
1418,,被动,beidong
1419,,无法战斗,wufazhandou
1420,,战利品,zhanlipin
1421,,分配,fenpei
1422,,掷骰,zhitou
1423,,抗性,kangxing
1424,,习得,xide
1425,,索敌,suodi
1426,,范围,fanwei
1427,,极限技,jixianji
1428,,敌人,diren
1429,,魔物,mowu
1430,,恶名精英,emingjingying
1432,,连锁奖励,liansuojiangli
1433,,兵装转换奖励,bingzhuangzhuanhuanjiangli
1434,,等级同步,dengjitongbu
1435,,对战技能,duizhanjineng
1436,,范围攻击,fanweigongji
1437,,前方范围攻击,qianfangfanweigongji
1438,,后方范围攻击,houfangfanweigongji
1439,,全屏攻击,quanpinggongji
1440,,前哨,qianshao
1441,,庄园遗迹,zhuangyuanyiji
1442,,据点,judian
1443,,军旗,junqi
1444,,占领,zhanling
1445,,中立化,zhonglihua
1446,,战术值,zhanshuzhi
1447,,市场遗迹,shichangyiji
1448,,太阳神殿,taiyangshendian
1449,,连击,lianji
1450,,奋战技,fenzhanji
1451,,单体攻击,dantigongji
1452,,弩炮,nupao
1453,,亚拉戈石文,yalageshiwen
1454,,利爪队,lizhuadui
1455,,尖牙队,jianyadui
1456,,战章,zhanzhang
1458,,危急时刻,weijishike
1462,,奋战补给箱,fenzhanbujixiang
1466,,奋战道具包,fenzhandaojubao
1467,,补给箱,bujixiang
1468,,击晕,jiyun
1469,,击倒,jidao
1470,,助攻,zhugong
1471,,连续攻击,lianxugongji
1472,,突进攻击,tujingongji
1473,,击退,jitui
1474,,吸引,xiyin
1475,,冰封的石文,bingfengdeshiwen
1476,,情报值,qingbaozhi
1477,,狼心,langxin
1478,,狼心包,langxinbao
1479,,核心,hexin
1480,,魔导结界,modaojiejie
1481,,防御塔,fangyuta
1482,,机库,jiku
1483,,青磷水,qinglinshui
1484,,动力发生器,donglifashengqi
1485,,蒸汽加农炮,zhengqijianongpao
1486,,自走维京人偶,zizouweijingrenou
1487,,自走法师人偶,zizoufashirenou
1488,,机动兵器,jidongbingqi
1489,,巡航驱逐者,xunhangquzhuzhe
1490,,压迫者,yapozhe
1491,,残暴正义号,canbaozhengyihao
1492,,职能技能,zhinengjineng
1494,,快捷发言,kuaijiefayan
1496,,青磷机车,qinglinjiche
1497,,哥布林坦克,gebulintanke
1498,,哥布林佣兵,gebulinyongbing
1499,,战略值,zhanlvezhi
1500,@,【在线状态】,zaixianzhuangtai.
1501,,在线,zaixian
1502,,离开,likai
1503,,忙碌,manglu
1504,,希望组队,xiwangzudui
1505,,接受镶嵌魔晶石请求,jieshouxiangqianmojingshiqingqiu
1506,,任务中,renwuzhong
1507,,离线,lixian
1508,,队员招募中,duiyuanzhaomuzhong
1509,,新人,xinren
1510,,指导者,zhidaozhe
1511,,战斗指导者,zhandouzhidaozhe
1512,,对战指导者,duizhanzhidaozhe
1513,,制作采集指导者,zhizuocaijizhidaozhe
1514,,角色扮演中,juesebanyanzhong
1515,,回归者,huiguizhe
1516,,过场剧情中,guochangjuqingzhong
1521,,无垢的大地,wugoudedadi
1522,,契约,qiyue
1523,,战术水晶,zhanshushuijing
1524,,水晶点,shuijingdian
1525,,胜利之星,shenglizhixing
1526,,星极队,xingjidui
1527,,灵极队,lingjidui
1528,,任务指令,renwuzhiling
1529,,兵器转移装置,bingqizhuanyizhuangzhi
1530,,传送装置,chuansongzhuangzhi
1531,,截击无人机,jiejiwurenji
1532,,邀击无人机α,yaojiwurenjiaerfa
1533,,邀击指挥官,yaojizhihuiguan
1534,,截击系统,jiejixitong
1550,@,【社交】,shejiao.
1551,,聊天,liaotian
1552,,悄悄话,qiaoqiaohua
1553,,说话,shuohua
1554,,喊话,hanhua
1555,,呼喊,huhan
1556,,好友名单,haoyoumingdan
1557,,黑名单,heimingdan
1558,,玩家搜索,wanjiasousuo
1559,,通讯贝,tongxunbei
1560,,莫古邮件,moguyoujian
1561,,Lodestone,
1562,,日记,riji
1563,,关注,guanzhu
1564,,论坛,luntan
1565,,排名,paiming
1566,,军内排名,junneipaiming
1567,,部队排名,buduipaiming
1568,,小队,xiaodui
1569,,团队,tuandui
1570,,通讯贝,tongxunbei
1571,,部队,budui
1572,,新人,xinren
1573,,战队,zhandui
1574,,跨服通讯贝,kuafutongxunbei
1575,,跨服通讯贝,kuafutongxunbei
1576,,战友列表,zhanyouliebiao
1577,,社区搜索器,shequsousuoqi
1600,@,【采集与制作】,caijiyuzhizuo.
1601,,碎晶,suijing
1602,,水晶,shuijing
1603,,晶簇,jingcu
1604,,魔晶石,mojingshi
1605,,精制魔晶石,jingzhimojingshi
1606,,魔晶石工艺,mojingshigongyi
1607,,市场,shichang
1608,,搜索道具,sousuodaoju
1609,,优质,youzhi
1610,,珍稀,zhenxi
1611,,独占,duzhan
1612,,素材,sucai
1613,,简易制作,jianyizhizuo
1614,,品质,pinzhi
1615,,高品质,gaopinzhi
1616,,最高品质,zuigaopinzhi
1617,,修理,xiuli
1618,,修理品,xiulipin
1619,,染色,ranse
1620,,良材,liangcai
1621,,采伐,caifa
1622,,割草,gecao
1623,,矿脉,kuangmai
1624,,采掘,caijue
1625,,碎石,suishi
1626,,钓鱼,diaoyu
1627,,镶嵌魔晶石,xiangqianmojingshi
1628,,禁忌镶嵌,jinjixiangqian
1629,,栽培,zaipei
1630,,培育,peiyu
1631,,收获,shouhuo
1632,,秘籍,miji
1633,,分解,fenjie
1634,,钓场之王,diaochangzhiwang
1635,,放生,fangsheng
1636,,未知的采集地点,weizhidecaijididian
1637,,收藏品,shoucangpin
1638,,专家,zhuanjia
1639,,护符,hufu
1640,,传承录,chuanchenglu
1642,,大地工票,dadigongpiao
1649,,巧手白票,qiaoshoubaipiao
1650,,大地白票,dadibaipiao
1651,,简易采集,jianyicaiji
1652,,制作练习,zhizuolianxi
1653,,天穹街振兴票,tianqiongjiezhenxingpiao
1654,,收藏价值,shoucangjiazhi
1655,,巧手紫票,qiaoshouzipiao
1656,,大地紫票,dadizipiao
1657,,刺鱼,ciyu
1658,,开拓采集,kaituocaiji
1659,,开拓制作,kaituozhizuo
1660,,谢尔达莱青船币,xieerdalaiqingchuanbi
1661,,谢尔达莱绿岛币,xieerdalailvdaobi
1662,,大地使者职能技能,dadishizhezhinengjineng
1663,,巧手橙票,qiaoshouchengpiao
1664,,大地橙票,dadichengpiao
1665,,宇宙积分,yuzhoujifen
1666,,月亮积分,yueliangjifen
1900,@,【蛮神与蛮族】,manshenyumanzu.
1901,,蛮神,manshen
1902,,伊弗利特,yifulite
1903,,泰坦,taitan
1904,,迦楼罗,jialouluo
1905,,巴哈姆特,bahamute
1906,,莫古尔·莫古十二世,moguermogushiershi
1907,,蛮族,manzu
1908,,蜥蜴人,xiyiren
1909,,妖精,yaojing
1910,,鸟人,niaoren
1911,,地灵,diling
1912,,鱼人,yuren
1913,,利维亚桑,liweiyasang
1914,,拉姆,lamu
1915,,希瓦,xiwa
1916,,亚历山大,yalishanda
1917,,罗波那,luobona
1918,,俾斯麦,bisimai
1919,,骨颌族,guhezu
1920,,瓦努族,wanuzu
1921,,哥布林,gebulin
1922,,龙族,longzu
1923,,尼德霍格,nidehuoge
1924,,萨菲洛特,safeiluote
1925,,索菲娅,suofeiya
1926,,祖尔宛,zuerwan
1927,,甲人族,jiarenzu
1928,,阿难陀族,anantuozu
1929,,须佐之男,xuzuozhinan
1930,,吉祥天女,jixiangtiannv
1931,,神龙,shenlong
1932,,欧米茄,oumijia
1933,,白虎,baihu
1934,,月读,yuedu
1935,,莫古力,moguli
1936,,鲶鱼精,nianyujing
1937,,不死鸟,businiao
1938,,奥丁,aoding
1939,,朱雀,zhuque
1940,,青龙,qinglong
1941,,缇坦妮雅,titanniya
1942,,无瑕灵君,wuxialingjun
1943,,哈迪斯,hadisi
1944,,矮人族,airenzu
1945,,仙子族,xianzizu
1946,,恩莫族,enmozu
1947,,奇塔利族,qitalizu
1948,,红宝石神兵,hongbaoshishenbing
1949,,光之战士,guangzhizhanshi
1950,,绿宝石神兵,lvbaoshishenbing
1951,,钻石神兵,zuanshishenbing
1952,,象魔族,xiangmozu
1953,,悌阳象族,tiyangxiangzu
1954,,兔兔族,tutuzu
1955,,佐迪亚克,zuodiyake
1956,,海德林,haidelin
1957,,奥密克戎族,aomikerongzu
1958,,巴尔巴莉希娅,baerbalixiya
1959,,卢比坎特,lubikante
1960,,高贝扎,gaobeizha
1961,,泽罗姆斯,zeluomusi
1962,,佩鲁佩鲁族,peilupeiluzu
1963,,莫布林族,mobulinzu
1964,,辉鳞族,huilinzu
1965,,尤卡巨人族,youkajurenzu
1966,,哈努族,hanuzu
1967,,艳翼蛇鸟,yanyisheniao
1968,,佐拉加,zuolajia
1969,,永恒女王,yonghengnvwang
