241,吉吉卢恩交易站,,
242,地灵军试掘地,,
243,金锤台地,,
244,地平,,
245,足迹谷,,
246,西风岬,,
247,无刺盆地,,
248,黑尘,,
249,执掌峡谷,,
250,枯骨,,
251,沙门,,
252,新植林,,
253,火墙,,
254,秽水,,
255,赞拉克,,
256,红迷宫,,
257,撒沟厉沙漠,,
258,蓝雾,,
259,劳班缓冲地,,
260,帝国南方堡,,
261,萨萨莫八十罪梯,,
262,烽火岭灯塔,,
263,毒蝎交易所,,
264,丰饶神井,,
265,一号打桩塔,,
266,白银集市,,
267,铜铃铜山,,
268,日升门,,
269,日落门,,
270,亚拉戈旭日路,,
271,地平关,,
272,月牙湾,,
273,不语王像,,
274,黄昏湾,,
275,月滴洞,,
276,帕拉塔安息地,,
277,帝国军前哨基地,,
278,弃石贫民窟,,
279,菲斯卡冒险者营地,,
280,姐妹丘,,
281,污流,,
282,王立娜娜莫菜园,,
283,乌尔达哈调车库,,
284,亚拉戈繁星路,,
285,菲斯卡瞭望台,,
286,大霸王树,,
287,撒沟厉关,,
288,亚拉戈旭日路,,
289,金库灵柩亭,,
290,黑尘驿站,,
291,希拉狄哈遗迹,,
292,鼠巢,,
293,狱门蚁穴,,
294,无望流民街,,
295,狼烟丘,,
296,纳纳瓦银山,,
297,邪嗣,,
298,屈伊伯龙别宅遗迹,,
299,亚拉戈旭日路,,
300,枯骨营地,,
301,消逝王都,,
302,圣阿达玛·兰达玛教会,,
303,锥峰原,,
304,黄金集市,,
305,日影地修炼所,,
306,蜥蜴人军阵地,,
307,跨天桥,,
308,宇格拉姆河,,
309,札尔神祠,,
310,紫红瀑布,,
311,最终祈祷纪念地,,
312,喀恩埋没圣堂,,
313,小阿拉米格,,
314,火蜥蜴河,,
315,浪人坟,,
316,焚者群落,,
317,幽灵湖,,
318,赞拉克侧翼阵,,
319,赞拉克祭场,,
320,不悔战阵,,
321,纳尔神祠,,
322,牛魔里程,,
323,遗忘绿洲,,
324,工艺神击,,
325,蓝雾营地,,
326,东侧监视塔,,
327,西侧监视塔,,
328,艾玛吉娜秘银废矿,,
329,卫月爪痕,,
330,青磷泉,,
331,青磷精炼所,,
332,前门,,
333,帝国南方堡,,
334,锥峰原,,
335,魔列车停车场,,
336,飞空战舰着陆场,,
337,莫拉比造船厂,,
338,砂盐滩,,
339,守炬埠头,,
340,空心穴,,
341,奥修昂火炬,,
342,青磷水采掘场,,
343,静语庄园1层,,
344,静语庄园2层,,
345,静语庄园地窖,,
346,神勇队司令室,,
347,芙蓉圆桌,,
348,再生的残桩,,
349,帝国海上基地,,
350,拉诺西亚外地,,
351,提督室,,
352,利姆萨·罗敏萨会议室,,
353,利姆萨·罗敏萨演讲室,,
354,银胄团总长室,,
355,芳香堂,,
356,沙之家,,
357,炎帝陵,,
358,狼狱停船场,,
359,奥·哥摩罗火口神殿,,
360,荆棘之园,,
361,呼啸眼石塔群,,
362,海蛇巢穴,,
363,萨普沙产卵地,,
364,鱼人军阵营,,
365,隐秘港,,
366,温酒疗养院,,
367,,,
368,小麦酒港码头,,
369,,,
370,月牙湾码头,,
371,白银集市码头,,
372,地下2层,,
373,来生回廊,,
374,拂晓之间,,
375,二号打桩塔,,
376,三号打桩塔,,
377,樵鸣洞,,
378,以太之光广场,,
379,次元缝隙迎宾室,,
380,巨龙首,,
381,神意之地,,
382,巨石丘,,
383,白云崖,,
384,哈尔德拉斯行军道,,
385,阿德内尔占星台,,
386,狮鹫大桥,,
387,天火要塞群,,
388,巨龙首营地,,
389,落魔崖,,
390,钢卫塔,,
391,魔胃洞,,
392,圣人泪,,
393,风扬殖民地,,
394,黄金谷,,
395,七响走廊,,
396,秘石塔,,
397,战争神眼,,
398,圣人旅道,,
399,泽梅尔要塞,,
400,大审门,,
401,石卫塔,,
402,白云崖前哨,,
403,贝希摩斯的领地,,
404,披雪大冰壁,,
405,剑峰,,
406,云廊,,
407,云海,,
408,白狼门（中央林区西侧方面）,,
409,迷雾湿地,,
410,银泪湖北岸,,
411,丧灵钟,,
412,废弃营地,,
413,纠缠沼泽林,,
414,早霜顶,,
415,帝国中央堡,,
416,圣寇伊纳克调查地,,
417,歌咏裂谷,,
418,密约之塔,,
419,常影区<hex:02100103>[长老树],,
420,水晶塔,,
421,银泪湖,,
422,勇敢之心号,,
423,接待处,,
424,狼狱水上竞技场码头,,
425,海雾村,,
426,薰衣草苗圃,,
427,高脚孤丘,,
428,阅兵场,,
429,天营路,,
430,天幕魔导城,,
431,废物处理场,,
432,地营路,,
433,第五封锁区,,
434,中央交叉路,,
435,魔列车停车场,,
436,军火库,,
437,飞空艇着陆场,,
438,青磷水汲取场,,
439,邓斯坦哨塔,,
440,天幕魔导城,,
441,顶层,,
442,管理层,,
443,防御层,,
444,主层,,
445,基层,,
446,工房层,,
447,飞空艇平台,,
448,对空防御区,,
449,魔导装甲库,,
450,外侧通路,,
451,军团长室,,
452,基部中枢区,,
453,斜行升降机,,
454,斯卡艾瓦研究室,,
455,魔导工房区,,
456,工房升降机,,
457,后营门,,
458,魔导兵器认证室,,
459,呼啸眼外围,,
460,莫拉比造船厂码头,,
461,幻影群岛码头,,
462,罗塔诺海,,
463,诸神黄昏级拘束舰,,
464,陨石勘查坑表层,,
465,陨石勘查坑深层,,
466,诸神黄昏级拘束舰,,
467,隔离壁,,
468,中枢区,,
469,第一舰桥,,
470,纳尔神祠领路人,,
471,牛魔里程领路人,,
472,沙之家,,
473,白狼门领路人,,
474,军团兵员区,,
475,镜池栈桥码头,,
476,薰衣草苗圃码头,,
477,后营门,,
478,古代人迷宫,,
479,古代人迷宫1层,,
480,古代人迷宫2层,,
481,石之家,,
482,灰阵营,,
483,铜铃铜山（骚乱坑道）,,
484,静语庄园（恶灵府邸）,,
485,下层底部,,
486,下层中部,,
487,下层上部,,
488,中层底部,,
489,中层中部,,
490,中层上部,,
491,上层,,
492,,,
493,希尔科斯塔,,
494,沙斯塔夏溶洞（逆转要害）,,
495,放浪神古神殿（武装圣域）,,
496,尘封秘岩,,
497,阿巴拉提亚,,
498,龙堡,,
499,天狼星灯塔（地脉灵灯）,,
500,利姆萨·罗敏萨城区,,
501,,,
502,拉诺西亚,,
503,,,
504,乌尔达哈城区,,
505,萨纳兰,,
506,格里达尼亚城区,,
507,黑衣森林,,
508,库尔札斯,,
509,摩杜纳,,
510,阿巴拉提亚,,
511,龙堡,,
512,伊修加德城区,,
513,黄金港城区,,
514,基拉巴尼亚,,
515,奥萨德,,
516,水晶都,,
517,游末邦,,
518,诺弗兰特,,
519,,,
520,忏悔回廊,,
521,宽容回廊,,
522,愚者大厅,,
523,裸者大厅,,
524,审问之间,,
525,判罪之间,,
526,赎罪回廊,,
527,告解之间,,
528,出入口,,
529,满潮的奥修福恩的单牢,,
530,愚钝勃加德的单牢,,
531,十指塔塔比的单牢,,
532,沼地人尤奇尔的单牢,,
533,达兰朵尔女士的单牢,,
534,出入口,,
535,新木祭坛,,
536,无名墓,,
537,主宰者加尔梵斯之王墓,,
538,伊尼克家族之墓,,
539,高木祭坛,,
540,梅那家族之墓,,
541,古木祭坛,,
542,石桥,,
543,幽寂的圆环,,
544,安葬之间,,
545,魔女咖啡馆,,
546,冒险者行会,,
547,魔女咖啡馆<hex:02100103>[冒险者行会],,
548,栖木旅馆,,
549,格里达尼亚飞艇坪,,
550,米斯塔尔连桥,,
551,水车十字广场,,
552,青貉门,,
553,古橡大堂,,
554,刻木匠行会,,
555,古橡大堂<hex:02100103>[刻木匠行会],,
556,斐加加大水车,,
557,橡子乐园,,
558,柏兰连桥,,
559,白狼门,,
560,朱獭门,,
561,神勇队司令部,,
562,弓箭手行会,,
563,神勇队司令部<hex:02100103>[弓箭手行会],,
564,黑檀商店街,,
565,紫檀商店街,,
566,树荫东屋,,
567,飞·乌尔工作室,,
568,制革匠行会,,
569,飞·乌尔时装店,,
570,鬼哭队驻地,,
571,枪术师行会,,
572,鬼哭队驻地<hex:02100103>[枪术师行会],,
573,半人马之眼武具店,,
574,玄猪门,,
575,碧企鹅瀑布,,
576,硕老树冥想窟,,
577,幻术师行会,,
578,硕老树冥想窟<hex:02100103>[幻术师行会],,
579,丰饶神祭坛,,
580,米·凯特露天剧场,,
581,格雷洛姆农场,,
582,园艺工行会,,
583,格雷洛姆农场<hex:02100103>[园艺工行会],,
584,口哨磨坊,,
585,红茶川,,
586,低语河谷,,
587,翡翠湖,,
588,心流区,,
589,姆恩·图伊酿造库,,
590,以太之光广场,,
591,蛇巢司令部,,
592,东栈桥<hex:02100103>黑衣森林东部林区,,
593,陆行鸟栏,,
594,飞·乌尔工作室<hex:02100103>[制革匠行会],,
595,东栈桥,,
596,无法继续前进,,
597,青貉门（中央林区东侧方面）,,
598,黄蛇门（北部林区方面）,,
599,1层,,
600,2层,,
601,地下1层,,
602,门厅,,
603,食品室,,
604,红蔷薇厅,,
605,仓库,,
606,音乐室,,
607,书库,,
608,白百合厅,,
609,黄石竹厅,,
610,酒窖,,
611,指控之间,,
612,拷问之间,,
613,纳尔之门,,
614,恒辉作战总部,,
615,流沙屋,,
616,流沙屋<hex:02100103>[冒险者行会],,
617,沙钟旅亭,,
618,白金幻象,,
619,格斗家行会,,
620,白金幻象<hex:02100103>[格斗家行会],,
621,翠玉大街,,
622,斗技场,,
623,剑术师行会,,
624,斗技场<hex:02100103>[剑术师行会],,
625,角斗士武器百货,,
626,娜娜莫新门,,
627,阿达内斯圣柜堂,,
628,艾拉里格墓地,,
629,咒术师行会,,
630,阿达内斯圣柜堂<hex:02100103>[咒术师行会],,
631,艾斯泰姆珠宝店,,
632,艾斯泰姆直营工房,,
633,雕金匠行会,,
634,艾斯泰姆直营工房<hex:02100103>[雕金匠行会],,
635,艾玛吉娜矿山公司,,
636,采矿工行会,,
637,艾玛吉娜矿山公司<hex:02100103>[采矿工行会],,
638,黑玉小巷,,
639,黄金广场,,
640,红玉大路国际市场,,
641,源泉之梯,,
642,太阳丝绸服装店,,
643,裁衣匠行会,,
644,太阳丝绸服装店<hex:02100103>[裁衣匠行会],,
645,札尔之门,,
646,蓝玉大街国际市场,,
647,白玉小巷,,
648,密尔瓦内斯礼拜堂,,
649,福隆戴尔药学院,,
650,炼金术士行会,,
651,福隆戴尔药学院<hex:02100103>[炼金术士行会],,
652,学者走廊,,
653,御道,,
654,乌尔达哈飞艇坪,,
655,寄生树门,,
656,溶洞,,
657,雾须王基地,,
658,雾须暗道,,
659,溶洞,,
660,嚎叫池,,
661,死路,,
662,豹子窝,,
663,第一舷梯门,,
664,桨手室,,
665,出入口,,
666,领航员室,,
667,甲板员室,,
668,船长室,,
669,处罚室,,
670,第二舷梯门,,
671,海人门,,
672,隐秘栈桥,,
673,A1区坑道,,
674,B1区坑道,,
675,B4区坑道,,
676,E1区再开发坑道,,
677,E2区再开发坑道,,
678,食人深渊,,
679,呼唤竖井,,
680,悲叹竖井,,
681,岩窟王宝座,,
682,未开化树丛,,
683,布雷福洛克斯避难地,,
684,泥泞水源地,,
685,布雷福洛克斯野营地,,
686,布雷福洛克斯监视小屋,,
687,避难地前庭,,
688,避难地后庭,,
689,野营地前庭,,
690,龙巢,,
691,野营地内门,,
692,拳斗间,,
693,剑斗间,,
694,兽斗间,,
695,福隆戴尔药学院儿科病房,,
696,,,
697,,,
698,政府层,,
699,,,
700,上层甲板,,
701,下层甲板,,
702,阿斯塔利西亚号,,
703,珊瑚塔<hex:02100103>[斧术师行会],,
704,珊瑚塔,,
705,火枪手行会,,
706,梅尔凡海关,,
707,梅尔凡海关<hex:02100103>[秘术师行会],,
708,俾斯麦餐厅,,
709,俾斯麦餐厅<hex:02100103>[烹调师行会],,
710,纳尔迪克＆威米利作坊,,
711,纳尔迪克＆威米利作坊<hex:02100103>[锻铁匠行会]<hex:02100103>[铸甲匠行会],,
712,秘术师行会,,
713,网仓,,
714,网仓<hex:02100103>[捕鱼人行会],,
715,沉溺海豚亭,,
716,沉溺海豚亭<hex:02100103>[冒险者行会],,
717,镜海鱼店,,
718,七贤堂,,
719,永远少女亭,,
720,烹调师行会,,
721,后桅塔,,
722,海将舰桥,,
723,作战指挥室,,
724,作战会议室,,
725,利姆萨·罗敏萨飞艇坪,,
726,陆行鸟栏,,
727,北极星灯塔,,
728,渡轮码头,,
729,养殖场,,
730,竞拍所,,
731,乌鸦之梯,,
732,工事大厅,,
733,后桅旅店,,
734,捕鱼人行会,,
735,和风陆门,,
736,暴风陆门,,
737,舰尾楼,,
738,以太之光广场,,
739,八分仪广场,,
740,,,
741,锚场,,
742,燕鸥大桥,,
743,国际广场,,
744,东国际商贩路,,
745,西国际商贩路,,
746,海鳗桥廊,,
747,海鲤桥廊,,
748,中央管区,,
749,北部管区,,
750,船长区,,
751,南部管区,,
752,水手区,,
753,商业区,,
754,利姆萨·罗敏萨码头,,
755,黑涡军令部,,
756,黄石竹门,,
757,紧锁的门,,
758,紧锁的门,,
759,避难地正门,,
760,避难地内门,,
761,避难地暗门,,
762,野营地正门,,
763,船长室大门,,
764,冒险者行会前（锻铁匠行会/铸甲匠行会/黑涡团）,,
765,烹调师行会前（俾斯麦餐厅）,,
766,斧术师行会前（珊瑚塔）,,
767,市场（国际广场）,,
768,捕鱼人行会前（双剑师行会）,,
769,秘术师行会前（渡轮码头）,,
770,和风陆门（中拉诺西亚方面）,,
771,暴风陆门（拉诺西亚低地方面）,,
772,冒险者行会前,,
773,咒术师行会前,,
774,剑术师行会前（斗技场）,,
775,采矿工行会前（天青斗场）,,
776,炼金术士行会前,,
777,裁衣匠行会前,,
778,乌尔达哈王政厅,,
779,娜娜莫新门（西萨纳兰方面）,,
780,纳尔之门（中萨纳兰北方面）,,
781,札尔之门（中萨纳兰南方面）,,
782,弓箭手行会前,,
783,市场（制革匠行会前）,,
784,枪术师行会前,,
785,幻术师行会前,,
786,园艺工行会前,,
787,米·凯特露天剧场,,
788,雕金匠行会前,,
789,沉默庭院,,
790,长廊,,
791,旅人栈桥,,
792,水上庭院,,
793,无限回廊,,
794,旅人安息所,,
795,放浪神礼堂,,
796,金锭池,,
797,无钱洞,,
798,黄水湖,,
799,守卫陷阱,,
800,守卫驻所,,
801,金库门,,
802,征税人的金库,,
803,守财奴的住处,,
804,守财奴的仓房,,
805,门卫驻所,,
806,陆行鸟栏,,
807,虎口,,
808,大礼堂,,
809,龙息瀑布,,
810,卫兵食堂,,
811,卫兵营房,,
812,圣达奈芬礼拜堂,,
813,练兵广场,,
814,太阳阶地,,
815,塔塔梅夫二世的祈祷所,,
816,拉拉弗托一世的庭院,,
817,拉拉弗托四世的地下神殿,,
818,武力之间,,
819,财力之间,,
820,魔力之间,,
821,智力之间,,
822,拉拉弗托三世的庭院,,
823,审理之间,,
824,梅梅托女王的祈祷所,,
825,太阳神大堂,,
826,祈祷所大门,,
827,紧锁的门,,
828,紧锁的门,,
829,紧锁的门,,
830,紧锁的门,,
831,紧锁的门,,
832,地下神殿大门,,
833,武力之门,,
834,财力之门,,
835,魔力之门,,
836,智力之门,,
837,审理之门,,
838,枯水沙层,,
839,涌水沙层,,
840,青磷水沙层,,
841,饱食的前堂,,
842,沉淀的中厅,,
843,大食王的玄室,,
844,埋门,,
845,大手门,,
846,应门,,
847,食堂大门,,
848,4级魔导结界,,
849,1层,,
850,地下1层,,
851,海狼洞,,
852,红牙囚笼,,
853,蓝爪囚笼,,
854,圣堂入口,,
855,埋没遗迹,,
856,地下遗迹,,
857,十字大堂,,
858,腐朽迷路,,
859,妖异迷路,,
860,炼狱迷路,,
861,升天走廊,,
862,死者浴室,,
863,,,
864,愚者浴室,,
865,腐王朝堂,,
866,叹息走廊,,
867,妖王朝堂,,
868,灼热走廊,,
869,兽王朝堂,,
870,不净的大堂,,
871,惨剧的翼廊,,
872,背叛的谒见厅,,
873,1层,,
874,2层,,
875,3层,,
876,悲愤的前庭,,
877,碉楼,,
878,右翼胸墙,,
879,副飞艇库,,
880,骑兵驻所,,
881,左翼胸墙,,
882,勇将朝堂,,
883,亡者浴室,,
884,指控之门,,
885,拷问之门,,
886,勘查据点,,
887,陨石风洞,,
888,陨石勘查坑,,
889,亚拉戈遗构,,
890,第一刃区,,
891,勘查坑深层,,
892,第七区,,
893,第四区,,
894,第二区,,
895,第一区,,
896,第三区,,
897,第五区,,
898,第六区,,
899,引擎室,,
900,压缩室,,
901,推进室,,
902,隔离壁,,
903,巴哈姆特的右手,,
904,第一舰桥,,
905,升降区,,
906,第十二刃区,,
907,第十一刃区,,
908,第十刃区,,
909,第九刃区,,
910,第八刃区,,
911,第七刃区,,
912,第六刃区,,
913,第五刃区,,
914,第四刃区,,
915,第三刃区,,
916,第二刃区,,
917,防卫指挥室,,
918,群狼困斗,,
919,拘束舰,,
920,六角梯,,
921,拘束舰隔离壁,,
922,要塞外围,,
923,要塞中城,,
924,引擎室,,
925,压缩室,,
926,推进室,,
927,天狼星灯塔,,
928,第二塔基,,
929,以太贮藏室,,
930,以太压缩室,,
931,天狼星灯室,,
932,第三塔基,,
933,第四塔基,,
934,以太抽送室,,
935,5层,,
936,4层,,
937,3层,,
938,2层,,
939,1层,,
940,地下1层,,
941,水晶门,,
942,八剑士前庭,,
943,第七天堂,,
944,第789洞穴团采矿地,,
945,诺布养育场,,
946,月影岛,,
947,海上的商船,,
948,海上的海盗船,,
949,海归墓碑,,
950,未知钓场,,
951,叶脉水系,,
952,镜池,,
953,落翠底,,
954,涟漪小川,,
955,妖精领溪谷,,
956,哈希瓦河上游,,
957,哈希瓦河中游,,
958,哈希瓦河下游,,
959,哈希瓦河东支流,,
960,哥布林血流,,
961,嘈杂川,,
962,秋瓜湖畔,,
963,塔赫托特尔湖,,
964,翡翠湖滨,,
965,红茶川水系下游,,
966,纠缠沼泽林源流,,
967,歌咏裂谷北部,,
968,库尔札斯河,,
969,剑峰山麓,,
970,巨龙首营地水库,,
971,调查队冰洞,,
972,伊修加德大云海,,
973,和风流地沿岸,,
974,盛夏滩沿岸,,
975,西永恒川,,
976,莫拉比湾西岸,,
977,雪松原沿岸地,,
978,南鲜血滨,,
979,北鲜血滨,,
980,东永恒川,,
981,接雨草沼泽地,,
982,骷髅谷沿岸地,,
983,二分石沿岸地,,
984,幻影群岛北岸,,
985,幻影群岛南岸,,
986,石绿湖南岸,,
987,石绿湖东北岸,,
988,石绿湖浅滩,,
989,登天路溪谷,,
990,污流上游,,
991,污流下游,,
992,枯骨北泉,,
993,枯骨南泉,,
994,紫红河,,
995,不悔战泉,,
996,撒沟厉沙海,,
997,撒沟厉沙丘,,
998,蓝雾涌泉,,
999,红茶川水系上游,,
1000,低语河谷,,
1001,罗塔诺海（船首）,,
1002,罗塔诺海（船尾）,,
1003,库尔札斯不冻池,,
1004,清澈池,,
1005,灾祸池南,,
1006,灾祸池西,,
1007,彻悟岩窟西,,
1008,沙利亚克河上流,,
1009,沙利亚克河中流,,
1010,索姆阿尔云帽,,
1011,废液池,,
1012,石绿湖西北岸,,
1013,永夏岛北,,
1014,提蒙河,,
1015,昏暗林,,
1016,流星尾,,
1017,威罗迪纳河,,
1018,幻河,,
1019,夫妇池,,
1020,慢水涤,,
1021,石楠瀑布,,
1022,判官神像,,
1023,猛牛浴池,,
1024,阿拉基利水源地,,
1025,赎罪之腕,,
1026,盐湖,,
1027,红玉炮台近海,,
1028,狱之盖近海,,
1029,龟甲岛近海,,
1030,冲之岩近海,,
1031,自凝岛近海,,
1032,渔村沿岸,,
1033,绝鬼岛近海,,
1034,苍鹭池,,
1035,苍鹭河,,
1036,茨菰村水塘,,
1037,多玛城前,,
1038,城下码头,,
1039,无二江东,,
1040,无二江西,,
1041,梅泉乡,,
1042,七彩沟,,
1043,七彩溪谷,,
1044,朵塔儿水洲,,
1045,太阳湖,,
1046,涅木卡勒河,,
1047,塔奥卡勒河,,
1048,亚特卡勒河下游,,
1049,亚特卡勒河上游,,
1050,监狱废墟托托·拉克千狱,,
1051,地下灵殿塔姆·塔拉墓园,,
1052,封锁坑道铜铃铜山,,
1053,天然要害沙斯塔夏溶洞,,
1054,毒雾洞窟黄金谷,,
1055,名门府邸静语庄园,,
1056,魔兽领域日影地修炼所,,
1057,休养胜地布雷福洛克斯野营地,,
1058,古代遗迹喀恩埋没圣堂,,
1059,神灵圣域放浪神古神殿,,
1060,对龙城塞石卫塔,,
1061,流沙迷宫樵鸣洞,,
1062,山中战线泽梅尔要塞,,
1063,邪教驻地无限城古堡,,
1064,领航明灯天狼星灯塔,,
1065,骚乱坑道铜铃铜山,,
1066,恶灵府邸静语庄园,,
1067,纷争要地布雷福洛克斯野营地,,
1068,剑斗领域日影地修炼所,,
1069,腐坏遗迹无限城市街古迹,,
1070,,,
1071,,,
1072,,,
1073,,,
1074,,,
1075,,,
1076,,,
1077,,,
1078,,,
1079,,,
1080,,,
1081,,,
1082,,,
1083,,,
1084,,,
1085,,,
1086,,,
1087,,,
1088,,,
1089,,,
1090,,,
1091,,,
1092,,,
1093,,,
1094,,,
1095,,,
1096,,,
1097,,,
1098,,,
1099,,,
1100,海雾村私人小屋,,
1101,海雾村私人公馆,,
1102,海雾村私人别墅,,
1103,高脚孤丘私人小屋,,
1104,高脚孤丘私人公馆,,
1105,高脚孤丘私人别墅,,
1106,薰衣草苗圃私人小屋,,
1107,薰衣草苗圃私人公馆,,
1108,薰衣草苗圃私人别墅,,
1109,1层,,
1110,2层,,
1111,地下1层,,
1112,1层,,
1113,2层,,
1114,地下1层,,
1115,,,
1116,,,
1117,,,
1118,,,
1119,,,
1120,,,
1121,,,
1122,,,
1123,,,
1124,,,
1125,,,
1126,,,
1127,,,
1128,,,
1129,,,
1130,,,
1131,,,
1132,,,
1133,,,
1134,,,
1135,,,
1136,,,
1137,,,
1138,,,
1139,,,
1140,,,
1141,,,
1142,,,
1143,,,
1144,,,
1145,部队房屋,,
1146,房屋管理人,,
1147,1层,,
1148,地下1层,,
1149,海雾村码头,,
1150,海雾村东区,,
1151,薰衣草苗圃东区,,
1152,高脚孤丘北区,,
1153,高脚孤丘东南区,,
1154,高脚孤丘领路人,,
1155,海雾村南区,,
1156,海雾村南区码头,,
1157,海雾村个人房间,,
1158,高脚孤丘个人房间,,
1159,薰衣草苗圃个人房间,,
1160,个人房屋,,
1161,海雾村,,
1162,[扩建区]海雾村,,
1163,高脚孤丘,,
1164,[扩建区]高脚孤丘,,
