key,20,21,22
589880,米·凯特露天剧场不光对城市的市民开放，<hex:02100103>对冒险者也是敞开大门的。,请对伟大的音乐家“米·凯特”<hex:02100103>和为移建做出贡献的人心怀敬意，<hex:02100103>爱惜地使用这里的设施。,0
589881,5年前，曾经有一名术师站在这里。<hex:02100103>为了破坏加雷马帝国的计划，<hex:02100103>召集艾欧泽亚中的冒险者给予他协助。,他如今身处何地，在做些什么呢？<hex:02100103>真希望能见到他，同他好好聊聊。,0
589882,……不要管我。<hex:02100103>无论是曾经共同奋斗的朋友，还是背后支持着我的妻子，<hex:02100103>一切给予我爱的人，都已经不在了。,0,0
589883,这前面是格里达尼亚的名人居住的地方。<hex:02100103>不面向一般民众开放。<hex:02100103>像你这样的冒险者，更是如此。,如果你清楚自己的身份的话，<hex:02100103>请速速离开。,0
589884,,0,0
589885,,0,0
589886,欢迎来到枪术师行会。<hex:02100103>在这里，你不仅可以学习枪术，<hex:02100103>还可以磨练出面对任何状况都不会动摇的坚强意志。 ,我是负责介绍枪术师行会情况的向导。<hex:02100103>如果有什么想要了解的请尽管来找我。,0
589887,这前面是鬼哭队驻地。<hex:02100103>不允许冒险者入内。<hex:02100103>如果没有要紧事的话，请快点离开。,0,0
589888,,0,0
589889,看来格里达尼亚的商人，<hex:02100103>对“推销”这种行为很反感呢。,把好东西展现给大家，让更多的人得到并使用它。<hex:02100103>才是对这个物品所能表达的最大敬意，<hex:02100103>也是作为商人的职责。,0
589890,,0,0
589891,这个斜坡的下面有一座栈桥，<hex:02100103>那里会有小船开往黑衣森林的东部林区。,如果有事要去蜜场或九藤的话，<hex:02100103>只要拜托一下船头就可以了。,0
589892,,0,0
589893,那些从乌尔达哈而来的商人，<hex:02100103>到底打算在这里待到什么时候啊。,真是的，开口闭口都是盈利亏本一类的话，<hex:02100103>那些家伙的脑子里装的只有算盘吗？,0
589894,这里是格里达尼亚人气最旺的商店街。<hex:02100103>北侧的“黑檀商店街”出售杂货和药品，<hex:02100103>南边的“紫檀商店街”出售武器和防具。,0,0
589895,将“飞·乌尔工作室”的工匠们出众的手艺与炙热的灵魂，<hex:02100103>牢牢地烙印在你的脑海里吧。,0,0
589896,,0,0
589897,森林改变的话，在那里居住的生物也会发生变化。<hex:02100103>生命的流动将会产生巨变。,这种时候更不可以对森林心生畏惧。<hex:02100103>我们既然生活在格里达尼亚，<hex:02100103>就应该继续关注那些发生改变的生命，这是我们的使命。,0
589898,这里是制革匠行会。<hex:02100103>行会里聚集的制革匠可以将野兽和魔物的皮革<hex:02100103>制作成各式各样的物品。,0,0
589899,你也是冲着格里达尼亚的制革手艺来的吗？<hex:02100103>这里的皮包品质有口皆碑，连遥远的乌尔达哈都家喻户晓。,在行会中，那些手艺尤为高超的工匠的作品，<hex:02100103>将作为制革品牌“飞·乌尔”的商品高价出售。,从这间工房出去后，就有一家品牌店，<hex:02100103>你去那里看看吧。
589900,嗯？很抱歉，现在停止营业。<hex:02100103>啊，要是每天都是节日该多好……,0,0
589901,,0,0
589902,喂，你要干什么？<hex:02100103>不要随便乱碰那边的花盆。<hex:02100103>如果掉下来摔碎了的话可就不得了了。,0,0
589903,,但是，像这样在地道里不懈地努力，使美丽的花朵盛开的意义，<hex:02100103>在我当上园艺工之后，终于明白了。,0
589904,,0,0
589905,这里是格雷洛姆农场。<hex:02100103>由园艺工行会的成员负责经营。,0,0
589906,外来者明明连一朵花都种不好，嘴上功夫却很了得。<hex:02100103>真是对这种人无话可说。,0,0
589907,请安静。<hex:02100103>……不，我指的并不是人或物品发出的声音。,这里是倾听元灵声音的神圣之地。<hex:02100103>为了不刺激到元灵们，<hex:02100103>请平和自己的气息，放松自己的内心。,0
589908,,0,0
589909,,0,0
589910,,0,0
589911,使你的内心如明镜止水一般，<hex:02100103>去感知缠绕在身边的气息……,磨练你作为幻术师的感知力，<hex:02100103>将你内心深处的潜能激发出来。　,0
589912,法尔阿厄叔叔总把我当作小孩子看待，<hex:02100103>真受不了了。,0,0
589913,梅玛玛那孩子，又擅自从家里跑出来了。<hex:02100103>明明告诉她要和父母取得联系的，<hex:02100103>我的话真是一点儿都没听进去啊。,0,0
589914,,0,0
589915,你好。<hex:02100103>这里是环线航空的搭乘点。,0,0
589916,真是十分抱歉，<hex:02100103>因为您没有飞空艇登艇证，<hex:02100103>所以无法搭乘环线航空。,0,0
589917,欢迎你来到格里达尼亚飞艇坪。<hex:02100103>关于环线航空，有什么想要了解的吗？,0,0
589918,,0,0
589919,,0,0
589920,,0,0
589921,,0,0
589922,,0,0
589923,,0,0
589924,欢迎你来到幻术师行会，<hex:02100103>这里将会向你传达自然和元灵的教诲，并指引你前进的方向。,我负责带领冒险者完成幻术师行会的入会手续。<hex:02100103>有需要的话，请尽管吩咐。,0
589925,,0,0
589926,,呜呜……好疼……,0
589927,我们这些侍奉于硕老树冥想窟的幻术师，<hex:02100103>负责帮助法师大人治疗伤患，<hex:02100103>并协助法师大人举行神谕的仪式。,能为格里达尼亚鞠躬尽瘁，<hex:02100103>是我们至高的荣誉。,0
589928,这前面是神勇队的班房。<hex:02100103>不相关的人禁止入内。,0,0
589929,,0,0
589930,你问我为什么来造访弓箭手行会？<hex:02100103>因为弓箭手可以在安全的地方进行战斗啊。,0,0
589931,,0,0
589932,,0,0
589933,这里是刻木匠行会的窗口。<hex:02100103>从家具餐具等日常用品到武器防具等一切刻木制品，<hex:02100103>都可以在这里找到。,0,0
589934,制作武器与制作家具用的木料是不一样的，<hex:02100103>要因地制宜才行。,即便是同一根木头，不同部分的加工方法也是不一样的，<hex:02100103>如何才能更充分的发挥木头的价值，<hex:02100103>只有理解这一点，才能勉强算是个刻木匠。,0
589935,有时也该让一直在战斗的身心好好地休息休息……<hex:02100103>将身体置身于树木的温暖之中……可是很不错的哦……,0,0
589936,,0,0
589937,我到底要怎么做，才能重现师傅那优美的曲线……,0,0
589938,,0,0
589939,,0,0
589940,鬼哭队和神勇队的人所戴的假面……<hex:02100103>据说是为了在元灵面前隐藏他们的真实身份。<hex:02100103>因为要完成某些任务，难免会触怒元灵。,话虽这么说，但究竟有多大效果呢……<hex:02100103>哎呀，就当它是一种护身咒好了。,0
589941,,0,0
589942,看来把鬼哭队驻地的训练场<hex:02100103>借给枪术师行会是正确的……,这样一来，优秀的枪术师们<hex:02100103>就可以聚集在一起，相互切磋技艺。<hex:02100103>这也有助于我们鬼哭队提高实力。,0
589943,今年的新人素质都不错。<hex:02100103>如果让他们在行会中磨练一段时间，不知道能成长到什么程度。<hex:02100103>真是令人期待。,0,0
589944,未使用,0,0
589945,未使用,0,0
589946,这里是负责维持城市治安的兵团“鬼哭队”的驻地。<hex:02100103>枪术师行会也设立在这里。,在近距离感受鬼哭队的氛围，枪术师们也就不会松懈了吧。,0
589947,因为受5年前那场灵灾的影响，好多商店都关门大吉了。<hex:02100103>所以空出的商店街有一半都租给了乌尔达哈的商人。,托他们的福，现在这里也变得热闹起来了。<hex:02100103>不过商人之间会经常发生冲突……<hex:02100103>正所谓有利又有弊啊。,0
589948,紫檀商店街的纠纷处理是由我和我弟弟阿德勒福负责的。<hex:02100103>对商店街进行约束管理的是贸易商莉休休……<hex:02100103>而商店街里最有声望的，要数帕瑟蒙特雷老爷子了。,我弟弟说莉休休是一个明事理的人……<hex:02100103>但我觉得她十分讨厌。<hex:02100103>没什么理由，就是感觉。,0
589949,这里是以太之光广场。<hex:02100103>在5年前，以太之光广场原本是建在城市西边的，<hex:02100103>不过随着传送网的重新修建，地点就被转移到了这里。,,0
589950,你知道这里为什么叫“碧企鹅瀑布”吗？,那是因为人们曾经打算在这个湖边饲养碧企鹅。<hex:02100103>不过最后貌似没有实现。,0
589951,大国防联军“双蛇党”的成立仪式<hex:02100103>就是在这个露天剧场举行的。<hex:02100103>不过那是在迁到这里之前的事了。,0,0
589952,在“双蛇党”成立仪式上，<hex:02100103>我是有生以来第一次见到嘉恩·艾·神纳大人。,她挺拔的身姿和清澈的声音全都深深地印在我的脑海当中。,0
589953,虽然园艺工只是在培育花花草草，<hex:02100103>但在这个过程中，他们会渐渐地学到很多东西……<hex:02100103>我觉得倒不如说是花草在培育园艺工。,0,0
589954,从这里可以出城。<hex:02100103>如果你想要去林场水车的话就北上，<hex:02100103>要去秋瓜浮村的话就西行。,0,0
589955,未使用,0,0
589956,本季的鬃尾栗鼠皮制背包的预定已经结束了。,因为非法捕猎屡禁不止，所以到明年狩猎解禁之前，<hex:02100103>背包的制作也会受到限制。,0
589957,这个鬃尾栗鼠粗皮是我好不容易找到买下来的。<hex:02100103>帮我做个背包也只是举手之劳吧。,0,0
589958,格里达尼亚的制革匠行会<hex:02100103>以制作品质优良的皮革制品而闻名。,其中出自能工巧匠之手的“飞·乌尔工作室”的商品，<hex:02100103>单是预约就要等上2年。<hex:02100103>这样你就能明白我们鬼哭队为什么要进行警备了吧？,那边那个男人到底要到什么时候才能死心啊……
589959,未使用,0,0
589960,……,……别靠近我，好热。,0
589961,虽然现在还只是一棵柔弱的幼苗，<hex:02100103>但总有一天会成为伟大森林的一部分。<hex:02100103>然后又回过头给予给我们恩惠……,我们从中可以懂得，在这场大循环里，<hex:02100103>人和魔物都是平等的，<hex:02100103>大家都只是一个个生命罢了。,0
589962,未使用,0,0
589963,未使用,0,0
589964,欢迎来到飞·乌尔工作室！,这位客人，您有预约吗？<hex:02100103>很抱歉，我们这里只接受订单生产。,0
589965,嘻嘻嘻。<hex:02100103>如果把这个拿到利姆萨·罗敏萨去卖，可以卖到3倍价钱……<hex:02100103>不，搞不好4倍呢……,……哎呀，不小心说出来了。<hex:02100103>别误会别误会，我可没有在想什么坏点子啊。,0
589966,欢迎光临。<hex:02100103>这里是雇员接待窗口。,不过很抱歉，目前停止服务。,0
589967,我是负责雇员公告板的解说。,0,0
589968,未使用,0,0
589969,未使用,0,0
589970,哎呀，抱歉。<hex:02100103>我们这里是鬼哭队和神勇队的专卖店。<hex:02100103>不出售冒险者用的商品。,0,0
589971,未使用,0,0
589972,这扇门现在暂不开放。<hex:02100103>如果你想要出城，<hex:02100103>可以从枪术师行会南边的“东栈桥”出去。,0,0
589973,啊……你难道是……,不……<hex:02100103>没什么……,0
589974,从前，这片废墟前有个露天剧场，<hex:02100103>它是以伟大的吟游诗人“米·凯特”的名字命名的。,但因为5年前的那场大灾难全部毁于一旦。<hex:02100103>虽然目前在城市中心进行重建，<hex:02100103>不过这个过程还是相当艰难的啊。,0
589975,怎么？你迷路了吗？<hex:02100103>你沿着这条小路往前走，<hex:02100103>就可以到达米·凯特露天剧场的旁边了。,0,0
589976,没、没关系的。<hex:02100103>我没什么烦心事，你不用在意。,0,0
589977,未使用,0,0
589978,未使用,0,0
589979,未使用,0,0
589980,这里是丰饶神祭坛。<hex:02100103>被选中的法师会在这里<hex:02100103>将倾听到的元灵之声传达给民众。,不论是狩猎、采伐森林资源，<hex:02100103>还是引进其他城市商品，都要经过元灵同意……<hex:02100103>可以说元灵之声牵动着商人的喜怒哀乐。,0
589981,森林的恩惠……水的流动……风土的更迭……<hex:02100103>我们倾听着元灵传达给我们的这些话语，<hex:02100103>并将其传达给渴求元灵指导的芸芸众生。,0,0
589982,未使用,0,0
589983,神谕和本季的收入是相关联的。<hex:02100103>希望能有个好结果……,0,0
589984,我半夜会被奇怪的声音吵醒。<hex:02100103>我应该没有做过什么惹怒元灵的事情啊……,0,0
589985,你是不是也会参加冥想仪式啊？,0,0
589986,再往前就是幻术师们冥想的场所，硕老树冥想窟。<hex:02100103>你如果有事去幻术师行会的话就往前走吧。,0,0
589987,这里是刻木匠云集的锯木厂兼木材厂。<hex:02100103>也被人称为是古橡大堂。,这里的锯木设施使用的是大型密闭型水车<hex:02100103>“斐加加大水车”发出的动力，效率极高。,0
589988,未使用,0,0
589989,我们正在讨论对付鸟人族的有效策略。<hex:02100103>……听听冒险者的意见或许也是个不错的办法。,0,0
589990,未使用,0,0
589991,未使用,0,0
589992,再往前就是“神勇队”的司令部，那是保护森林不受外敌侵犯的巡逻队。<hex:02100103>弓箭手行会也设在那里。,0,0
589993,虽然击退山贼的报酬也不少，<hex:02100103>可毕竟还是想要做一些帅气潇洒的工作啊。,0,0
589994,格里达尼亚的饭菜看上去就很普通，味道也很淡。<hex:02100103>怎么说呢，感觉吃了就跟没吃一样。,0,0
589995,你可不要太贪心啊……吧唧吧唧……<hex:02100103>这是我……爷爷说的……吧唧吧唧……,0,0
589996,我只要……有酒喝就行……,0,0
589997,抱歉，我们还没有开始营业。,0,0
589998,未使用,0,0
589999,在大国防联军“双蛇党”中，<hex:02100103>没有冒险者和市民之分。<hex:02100103>作为双蛇党的一员，这种气概才是我们要发扬的。,0,0
590000,双眼仅是死盯着目标，即使命中率再高，<hex:02100103>这种弓箭手也不会在实战中发挥任何作用。<hex:02100103>所以必须要时刻掌握敌人的动向，准确地朝敌人的要害射击。,0,0
590001,加尔弗里德教官曾经是神勇队的队长。,正是因为他十分了解森林的可怕之处，<hex:02100103>所以才会对新兵进行严格的训练，<hex:02100103>为的是让他们不再畏惧森林的恐怖。,0
590002,练兵所的伙食总是“重量不重质”。<hex:02100103>真希望他们也能做些满足口味的饭菜啊。,0,0
590003,过去我们只是一味地依靠元灵，<hex:02100103>现在元灵的力量变得衰弱，所以要由我们自己来保护森林。,“烤饼练兵所”就是以此为目的建造的。这是嘉恩·艾·神纳大人和双蛇党的强烈意志的体现。,0
590004,未使用,0,0
590005,未使用,0,0
590006,未使用,0,0
590007,我们这些在格里达尼亚土生土长的人<hex:02100103>在黑衣森林里行走的时候都会十分小心谨慎。<hex:02100103>不要漫无目的地在森林里游荡，这是为你好。,0,0
590008,这里是“沃连牢狱”，也是臭名昭著的魔物小魔精的巢穴。<hex:02100103>你可要小心点，别被它们迷惑了。,0,0
590009,在获取来自森林的物品之前，要得到元灵的许可。,因此，幻术师大人会像这样将话语传达给元灵。,0
590010,未使用,0,0
590011,我8岁的时候从父母那里接过手斧，<hex:02100103>从此就作为一名伐木工人一路走来。,我要是不做伐木工人的话就什么都不会了，<hex:02100103>不过也没觉得有什么不好的，哇哈哈。,0
590012,不能单从外观判断森林是否充满生机……<hex:02100103>现如今，元灵的力量十分衰弱，<hex:02100103>我们不知道森林会从哪里瓦解，导致整个森林的枯萎。,为了避免这种情况的发生，<hex:02100103>我们法师需要尽力去倾听元灵的声音，<hex:02100103>不管是多么微弱的声音都不能放过。,0
590013,冒险者，你来得正好。<hex:02100103>我就是伐木工人的首领“加比诺”。,在人们从森林获取木材的同时，<hex:02100103>我们会保护幼芽，管理土壤养分，<hex:02100103>为生命的循环贡献力量，这是我们伐木工人的使命。,但“魔物”的出现实在是让人束手无策。<hex:02100103>一想到被它们侵蚀的花草树木，我连饭都吃不下去……
590014,未使用,0,0
590015,只要是从这里走过的冒险者，<hex:02100103>我都记得。,寻找值得信赖的冒险者，<hex:02100103>也是我们神勇队的工作。,0
590016,未使用,0,0
590017,未使用,0,0
590018,……,……<hex:02100103>……,……我、我在冥想啊。
590019,如果你想要去“烤饼练兵所”的话，从这里往东南方向走就行。<hex:02100103>如果要去“弯枝牧场”的话，<hex:02100103>过了桥沿着那条路往西南方向前进就可以。,不过你过桥的时候要小心。<hex:02100103>那里栖息着十分残暴的魔物，<hex:02100103>比城市附近的那些可厉害多了。,0
590020,这里是辅城“林场水车”。<hex:02100103>因为这附近出现了野蛮的“鸟人族”，<hex:02100103>所以这里警备森严。,不管是什么人，只要扰乱了民众安居乐业，那就不可饶恕。<hex:02100103>你也一样，可不要做出些奇怪的举动啊。,0
590021,这里是存放林场水车的特产“姆恩·图伊豆”的仓库。,姆恩·图伊豆全身都是宝，<hex:02100103>不管是榨出的汁还是榨剩下的渣都可以使用。<hex:02100103>就是味道有点儿冲罢了。,0
590022,鸟人族给我留下的旧伤开始疼了……<hex:02100103>啊，说不定要下雨了。,0,0
590023,如果你在路上看到了罕见的羽毛，那可就要小心了。<hex:02100103>说不定有鸟人族在附近呢。,他们大多都会随身携带用羽毛做的装饰品。<hex:02100103>据说这是为了还原他们在远古时期失去的翅膀。,0
590024,遇到鸟人族后，抛下了被鸟人族撕碎身体的同伴……<hex:02100103>这种心情，你们冒险者是不会懂的。,那个场景不断在我的梦中出现……<hex:02100103>让我夜不能寐……,0
590025,我们能够缓和民众的痛苦，<hex:02100103>却无法消除他们内心的不安。,在想对你造成伤害的力量面前，<hex:02100103>必须用更加强大的力量将它制服。<hex:02100103>冒险者啊，还请你将你的力量借给我们。,0
590026,啊，好忙好忙啊！<hex:02100103>在去巡逻的汉子们回来之前，<hex:02100103>我必须得做好烧饭菜的准备。,0,0
590027,你看到外面的那座水车了吗？<hex:02100103>虽然没有格里达尼亚的大水车那么有魄力，<hex:02100103>不过也是很有我们地方特色的水车。,这里的小山丘上曾经建造了几座水车，<hex:02100103>辅城“林场水车”就是由此得名的。,0
590028,听好了，冒险者。<hex:02100103>我们鬼哭队是公认的顽固派，这点我们自己也承认。<hex:02100103>我们是不会轻易相信像冒险者这样的“外来者”的。,建立信任感并不是一件简单的事……<hex:02100103>但是，只要建立成功后，就不会轻易崩塌。<hex:02100103>这就是我们的信念。,0
590029,未使用,0,0
590030,你不需要害怕鸟人族。<hex:02100103>林场水车有幻术皇<hex:02100103>嘉恩·艾·神纳大人的威严和森林元灵的庇护。,0,0
590031,未使用,0,0
590032,这座水车是生活在林场水车的人们的骄傲。<hex:02100103>不管发生什么，都要保护好它。,0,0
590033,最近在城市和集落附近发现了<hex:02100103>残忍的“鸟人族”的身影。<hex:02100103>就算你对自己的身手再怎么有自信，也不要疏忽戒备。,0,0
590034,未使用,0,0
590035,未使用,0,0
590036,未使用,0,0
590037,幻术师真是太厉害了。<hex:02100103>不仅可以治病，还可以倾听元灵的声音！,……话说回来，元灵到底是什么啊？,0
590038,幻术师可不是万能的。<hex:02100103>只有在周围的人与自然的帮助之下，<hex:02100103>才能完成自己的使命。,0,0
590039,未使用,0,0
590040,未使用,因为他们是一群恪守成宪的人，<hex:02100103>所以在他们面前，要更加注意自己的言行才行。,0
590041,你知道“鸟人族”么？<hex:02100103>他们像鸟一样，长有尖锐的嘴和锋利的爪，<hex:02100103>经常在森林里袭击过路的人和动物，是十分凶残的蛮族。,那些家伙可以算是我们的天敌。<hex:02100103>最近，经常有人看到他们在城市附近出没。<hex:02100103>你也要多加小心啊。,0
590042,这条路通向格里达尼亚旧街。,汇聚了艾欧泽亚数一数二制革匠的制革匠行会，<hex:02100103>还有市民的休闲娱乐场所，“米·凯特露天剧场”也在这前面。,0
590043,这里是“私语巨木鸟栏”。<hex:02100103>专门训练位于中央林区的弯枝牧场饲养的陆行鸟。,你可以在这外边看看，但不许进去。<hex:02100103>冒险者什么的，进去了也只会干扰我们的训练。,0
590044,黑檀和紫檀，<hex:02100103>这两个商店街是格里达尼亚的商业中心。,在那次大灾难之后，很多商人都关了铺子。<hex:02100103>大家四处奔走，终于又使这里恢复了一片繁荣的景象。,0
590045,和大城市比起来，林场水车只是个小集落，<hex:02100103>但对于这里的居民来说，林场水车是他们无可取代的故乡。,这里的生活绝不富裕，<hex:02100103>但能有个属于自己的归宿……<hex:02100103>对我来说这就已经很幸福了。,0
590046,爱花之情会使你身心愉悦，不是么？<hex:02100103>自己种植的植物，能给别人带来欢笑，<hex:02100103>我觉得这是一件很美好的事。,0,0
590047,制革匠事关动物性命，责任重大。<hex:02100103>甚至有些人承受不了这么大的压力，因而辞去了制革匠的工作。,不过，辞掉我们工房工作的，<hex:02100103>多半是因为忍受不了老大那严厉的态度。,0
590048,我们双蛇党遵从“与森林的意志同在”这一宗旨，<hex:02100103>履行作为森林居住者的义务，恪尽职守。,你也是冒险者的话，请一定要记住，<hex:02100103>任何行动都要遵循自己的信条。,0
590049,……你瞎瞧什么呢？,我是黑兔堂的麦森塔。<hex:02100103>最喜欢能让我赚大钱的冒险者了。<hex:02100103>不过你看起来好穷酸啊。,0
590050,我是管理仓库的。<hex:02100103>想养陆行鸟可是需要很多物资的。,0,0
590051,为驻扎在若斯兰哨塔的卫兵和周边居民调配物资，<hex:02100103>这就是我的工作。,0,0
590052,我以前是在前线当警卫的，<hex:02100103>而现在在这集落里当物资管理员。<hex:02100103>即使上了年纪还是想做点贡献啊。,0,0
590053,未使用,0,0
590054,这里是“盛花养蜂场”。<hex:02100103>你看了那边的蜂箱就明白了吧？<hex:02100103>正如你所见，这里是饲养蜜蜂的农场。,香甜的蜂蜜，能照亮黑暗的蜜蜡，<hex:02100103>还有能让大家精神充沛的蜂幼虫……<hex:02100103>别看蜜蜂身体小，可用处极大。,0
590055,这是我们霍桑家住的山寨。<hex:02100103>自从我告别冒险者一职，就和妻子回到了我们的故乡——这片森林，<hex:02100103>建起了这小房子，开始了自给自足的生活。,用美味菜肴招待哨塔的卫兵和像你这样的冒险者，<hex:02100103>一边听着你们的冒险故事一边喝着妻子特制的蜂蜜酒……<hex:02100103>这是我现在最大的乐趣。,0
590056,我也受了霍桑家主人不少照顾。<hex:02100103>对于每天紧绷神经的卫兵来说，<hex:02100103>在这里的休息是必不可少的。,0,0
590057,听了山寨主人和来访此处的冒险者讲的故事之后，<hex:02100103>我也有点憧憬冒险者了。,驰骋海洋的船舰，绚烂迷人的黄金都市……<hex:02100103>哪怕只有一次也好，真想亲眼去看看啊。<hex:02100103>不过做白日梦是自由的呢。,0
590058,闻到了蜂蜜香甜的味道了吧？<hex:02100103>虽然比不上妈妈的蜂蜜酒，<hex:02100103>但我觉得自己已经做得很不错了。,0,0
590059,这里是“若斯兰哨塔”。<hex:02100103>管理“九藤”一带的鬼哭队和神勇队都驻扎在这里。,0,0
590060,你有好好利用以太之光么？<hex:02100103>冒险者平时都用这个移动。<hex:02100103>灵灾破坏了以太之光的移动网，那时候肯定很不方便吧。,这个以太之光，是后来重新设置的。<hex:02100103>为了看守它而建的哨塔就是这“若斯兰哨塔”。,顺便一说，“若斯兰”是鬼哭队初代队长的名字。
590061,你去过中央林区的“弯枝牧场”了么？<hex:02100103>那里也是由莫古力礼峰所经营的。,你要是还没去过的话，就去看看吧。<hex:02100103>那边工作可忙了。<hex:02100103>很可能需要你这样的冒险者过去帮忙。,0
590062,想去林场水车的话，就向北走。<hex:02100103>这里离魔物的地盘很近，它们都很凶暴，<hex:02100103>就算你是冒险者，也不要乱跑，听懂了么？,0,0
590063,这里是“私语巨木鸟栏”。<hex:02100103>我们专负责训练租借用陆行鸟和双蛇党的军用陆行鸟。,0,0
590064,陆行鸟是一种胆小又纤细的生物，<hex:02100103>但它们有时可以爆发出惊人的力量。,有一次我不小心踩了它的脚，<hex:02100103>这家伙就用尖嘴啄我屁股，<hex:02100103>到现在都一坐下就疼……,0
590065,除了训练陆行鸟，<hex:02100103>私语巨木鸟栏还自己种饲料制肥料。,我们的肥料口碑很好。<hex:02100103>林场水车和格里达尼亚的园艺工都来这里买肥。,0
