key,1
9,<hex:0248020803><hex:0249020403>前往迷宫吧——善用辅助队员挑战迷宫<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>作为玩家，你可以凭借<hex:0248020F03>辅助队员<hex:0248020103>的协助，<hex:0248020F03>独自挑战迷宫<hex:0248020103>。<hex:02100103>我们将这个系统称呼为<hex:0248020F03>剧情辅助器<hex:0248020103>。<hex:02100103><hex:02100103>可以使用剧情辅助器的迷宫，在入口处会设有<hex:0248020F03>进入点和剧情辅助器可用的图标<hex:0248020103>。
10,<hex:0248020803><hex:0249020403>前往迷宫吧——善用辅助队员挑战迷宫·续<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>访问进入点，选择<hex:0248020F03>和辅助队员进入<hex:0248020103>后，<hex:02100103>将会打开<hex:0248020F03>剧情辅助器窗口<hex:0248020103>。<hex:02100103><hex:02100103><hex:0248020F03>辅助队员的职业或特职<hex:0248020103>会根据你当前的职业或特职<hex:0248020F03>自动调整<hex:0248020103>为最佳组合。<hex:02100103><hex:0248020F03>按下进入按钮后<hex:0248020103>就可以与非玩家角色一同挑战迷宫了！
11,<hex:0248020803><hex:0249020403>前往迷宫吧——与其他玩家组队挑战迷宫<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103><hex:0248020F03>任务搜索器<hex:0248020103>是供<hex:0248020F03>不同玩家<hex:0248020103>组成小队<hex:02100103>一起挑战迷宫等任务的<hex:0248020F03>便利功能<hex:0248020103>。<hex:02100103><hex:02100103>访问进入点，选择<hex:0248020F03>与其他玩家一同进入<hex:0248020103>后，<hex:02100103>将会打开<hex:0248020F03>任务搜索器窗口<hex:0248020103>。<hex:02100103><hex:0248020F03>勾选想要挑战的迷宫名称<hex:0248020103>，然后<hex:0248020F03>按下参加按钮<hex:0248020103>，<hex:02100103>系统就会自动地将参加相同任务的玩家组成小队。<hex:02100103>这个过程被称为<hex:0248020F03>匹配<hex:0248020103>。
12,<hex:0248020803><hex:0249020403>前往迷宫吧——与其他玩家组队挑战迷宫·续<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>在<hex:0248020F03>匹配完成<hex:0248020103>时会有<hex:0248020F03>声音提示，并弹出窗口<hex:0248020103>。<hex:02100103><hex:0248020F03>按下出发按钮<hex:0248020103>就可以进行挑战了！<hex:02100103><hex:02100103>通过匹配与你组成小队的是<hex:0248020F03>同样在这个世界展开冒险的其他玩家<hex:0248020103>。<hex:02100103>还请不要忘记向对方打声招呼问候，比如“你好”“请多关照”之类的，<hex:02100103>与队友齐心协力一起完成迷宫挑战吧！
13,<hex:0248020803><hex:0249020403>可以挑战的迷宫数量将会不断增加！<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>随着你的冒险不断推进，可以挑战的迷宫数量也会不断增加。<hex:02100103><hex:0248020F03>当前不可使用剧情辅助器的迷宫及任务<hex:0248020103>请多<hex:0248020F03>利用任务搜索器<hex:0248020103>参与挑战！<hex:02100103><hex:02100103>此外成功挑战过的迷宫也可以重复进行挑战。<hex:02100103>可以从<hex:0248020F03>快捷指令<hex:0248020103>的<hex:0248020F03>任务情报<hex:0248020103>菜单选择<hex:0248020F03>任务搜索器<hex:0248020103><hex:02100103>或<hex:0248020F03>剧情辅助器<hex:0248020103>再次进行挑战。
14,<hex:0248020803><hex:0249020403>想要再次查看说明时<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>打开任务搜索器或剧情辅助器窗口，<hex:02100103><hex:0248020F03>按下“？”按钮<hex:0248020103>即可查看之前说明的内容。<hex:02100103><hex:02100103>以上两项功能对推进剧情能起到重要的帮助！<hex:02100103>请充分利用这些功能，享受愉快的冒险旅程吧！
15,<hex:0248020803><hex:0249020403>开放了新型任务——多变迷宫！<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103><hex:0248020F03>多变迷宫<hex:0248020103>需要和相关人物一起探索迷宫内的<hex:0248020F03>分歧路线<hex:0248020103>，<hex:02100103>找出藏在迷宫内的<hex:0248020F03>故事<hex:0248020103>。<hex:02100103><hex:02100103>找到的故事会一个一个记载到多变迷宫专用的笔记或记录册上。<hex:02100103><hex:02100103>迷宫中会有一些隐藏的分歧路线。<hex:02100103>发现所有的路线，找出藏在迷宫中的故事吧。
16,<hex:0248020803><hex:0249020403>一起探索的人数<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>多变迷宫可以以任意人数进行探索，但最多不得超过4人。<hex:02100103>难度将会根据探索人数进行<hex:0248020F03>自动调整<hex:0248020103>。<hex:02100103><hex:02100103>可以和熟知的同伴组队进行探索，<hex:02100103>也可以通过自动匹配，与其他玩家组队进行探索。<hex:02100103>当然，也可以单人进行探索，但是迷宫的难度可能会相对难一些。
17,<hex:0248020803><hex:0249020403>多变技能<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>在多变迷宫内可以使用“<hex:0248020F03>多变技能<hex:0248020103>”，<hex:02100103>以方便冒险者通过任意职业构成探索迷宫。<hex:02100103><hex:02100103>无论是防护职业还是进攻职业，都可以使用<hex:0248020F03>特殊的治疗和复活<hex:0248020103>来担任治疗职业的职责，<hex:02100103>当然，其他的职业同样也准备了不同的<hex:0248020F03>特殊技能<hex:0248020103>。<hex:02100103><hex:02100103>探索时可以使用2种不同的多变技能，也可以随时通过专用的窗口更换多变技能。
18,<hex:0248020803><hex:0249020403>进入方法<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>进入多变迷宫时，需要与<hex:0248020F03>入口处的非玩家角色对话<hex:0248020103>，<hex:02100103>或者选择快捷指令“任务情报”的“<hex:0248020F03>特殊迷宫探索器<hex:0248020103>”，<hex:02100103>打开专用的窗口进入多变迷宫。<hex:02100103><hex:02100103>有关多变技能的设置、阅读已发现的故事以及特殊迷宫探索相关的内容，<hex:02100103>均可以在此专用窗口中进行操作。
19,<hex:0248020803><hex:0249020403>开拓无人岛是可以让你在专属于自己的小岛上自由地享受慢生活的玩法！<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>你可以在岛上探险寻找绝美的景点，也可以耕种一些作物或饲养一些动物。<hex:02100103>在南方的岛上做自己喜欢做的事情，过上理想中的生活吧！
20,<hex:0248020803><hex:0249020403>■不存在职业/特职的限制<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>就算没有开放能工巧匠和大地使者职业，<hex:02100103>也能不受限制地享受这里的生活。<hex:02100103><hex:02100103>请穿上最喜欢的服装开始开拓自己的无人岛吧！
21,<hex:0248020803><hex:0249020403>■开拓经验值与开拓等级<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>在无人岛内进行活动会获得开拓经验值，<hex:02100103>当开拓经验值积攒到一定程度后，将会提升开拓等级。<hex:02100103><hex:02100103>开拓等级上升后，能在岛内做的事情也会逐渐变多。
22,<hex:0248020803><hex:0249020403>■开拓目标<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>在无人岛内会显示出开拓目标作为下一步行动的指引。<hex:02100103><hex:02100103>当不知道接下来该做什么的时候，请参考开拓目标。
23,<hex:0248020803><hex:0249020403>解锁了初学者学堂！<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>初学者学堂为单人任务，在这里，你可以学到组队时各个职能所必需的基本操作。<hex:02100103><hex:02100103>该任务可从快捷指令的“任务情报”或“冒险者指导教官”处进入。<hex:02100103><hex:02100103>通关初学者学堂后即可获得新的装备，请多多学习，为今后的冒险打下基础吧！
24,<hex:0248020803><hex:0249020403>初学者学堂增加了新的训练！<hex:0249020103><hex:0248020103><hex:02100103>新增的训练为单人训练。你可以在训练中学习战斗中常见的攻击预兆，以及对应的处理方法。<hex:02100103><hex:02100103>该任务可从快捷指令的“任务情报”或“冒险者指导教官”处进入。<hex:02100103>点击初学者学堂内的对应按钮即可挑战新的训练。<hex:02100103><hex:02100103>请积极尝试，多多学习，为今后的冒险打下基础吧！
25,<hex:0248020803><hex:0249020403>■追加了新的探索型任务“蜃景幻界新月岛”！<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>在以探索被特殊魔法结界覆盖的秘密岛屿为目标的任务<hex:0248020F03>“蜃景幻界新月岛”<hex:0248020103>中，<hex:02100103>玩家既能参与多人协作与强敌展开大规模战斗，也可以少数人与岛上栖息的怪物连续厮杀，<hex:02100103>这是一个能让每位玩家都找到自己的方法来游玩的探索任务。<hex:02100103>让我们在了解过任务的特点后，一起解开蜃景幻界的谜团吧！<hex:02100103><hex:02100103>※在下一页中，将会介绍的是“蜃景幻界新月岛”独有的特殊的规则。<hex:02100103>请务必仔细阅读，以便充分体验新的大规模任务。
26,<hex:0248020803><hex:0249020403>■用100级以上的战斗职业参与任务！<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>蜃景幻界新月岛中，只要<hex:0248020F03>等级达到100级的战斗职业<hex:0248020103>即可参加。<hex:02100103>进入任务需要装备的平均品级达到690级，<hex:02100103>在参加任务时，当前装备品级将被同步到700级。<hex:02100103><hex:02100103>另外，进入任务后，<hex:02100103>可以随意切换其他等级达到了100级的战斗职业。
27,<hex:0248020803><hex:0249020403>■首先要提高知见等级！①<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>在蜃景幻界新月岛中，<hex:02100103>有任务专用的等级系统<hex:0248020F03>“知见等级”<hex:0248020103>。<hex:02100103>通过在任务中成功挑战大规模战斗，<hex:02100103>打败岛内的怪物即可获得<hex:0248020F03>“知见”<hex:0248020103>经验值。<hex:02100103>攒够一定数量即可提升知见等级。
28,<hex:0248020803><hex:0249020403>■首先要提高知见等级！②<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>知见等级将会极大程度地对玩家与岛内怪物的战斗结果造成影响。<hex:02100103>想要在岛内自由探索，首先就需要提高知见等级！<hex:02100103><hex:02100103>※通过降低战斗中的知见等级差距，可以大幅增减造成和受到的伤害，<hex:02100103>因此选择对手时请务必深思熟虑。
29,<hex:0248020803><hex:0249020403>■参加大规模战斗！<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>在岛内还会发生被称为<hex:0248020F03>“紧急遭遇战”<hex:0248020103>的，<hex:02100103>最多能有72人参加的大规模战斗。<hex:02100103>在战斗中取胜，便能获得大量的“知见”以及品种繁多的其他报酬。<hex:02100103>紧急遭遇战并不会受到知见等级影响，还请积极参加！<hex:02100103><hex:02100103>另外，在岛上，“返回”会变成专用的<hex:0248020F03>“亚返回”<hex:0248020103>，想返回据点时不再受复唱时间限制。
30,
31,<hex:0248020803><hex:0249020403>参加了宇宙探索计划！<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103><hex:0248020F03>宇宙探索<hex:0248020103>是与同服务器的玩家齐心协力，<hex:02100103>在月球及其他星球上进行探索和发展的任务！<hex:02100103><hex:02100103>运用制作和采集的技术，推进宇宙探索计划吧！<hex:02100103><hex:02100103>随着计划推进，探索场景上会增加各种有助探索的新设施，<hex:02100103>同时，景观也会发生变化。
32,<hex:0248020803><hex:0249020403>■职业和等级调整<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>宇宙探索是面向能工巧匠及大地使者的任务。<hex:02100103><hex:02100103>其中最为重要的“探索任务”拥有<hex:0248020F03>等级调整<hex:0248020103>功能，<hex:02100103>会根据玩家的等级调整任务的难度和报酬量。
33,<hex:0248020803><hex:0249020403>■探索场景中的特殊规则<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>在中控水晶的影响下，宇宙探索中，能工巧匠及大地使者的“冲刺”会变为“宇宙冲刺”，<hex:02100103>移动速度和持续时间都得到了加强。
34,<hex:0248020803><hex:0249020403>■使用探索触控板吧！<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>在宇宙探索中，除了探索任务外，还有各种各样的内容。<hex:02100103>这些内容的玩法可以在<hex:0248020F03>探索触控板<hex:0249020103><hex:0248020103>的<hex:0248020F03>宇宙探索说明<hex:0249020103><hex:0248020103>中查看。<hex:02100103><hex:02100103>如果有不明白的地方，就看看探索触控板吧！
35,<hex:0248020803><hex:0249020403>■进入探索场景<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>宇宙探索在专用的“探索场景”中进行。<hex:02100103><hex:02100103>和叹息海最佳威兔洞的“驾行威”对话，<hex:02100103>便能前往宇宙探索的各探索场景。<hex:02100103>另外，通过最佳威兔洞的以太之光，<hex:02100103>也可以前往最新的探索场景。<hex:02100103>探索场景在过于拥挤时，会生成多个副本区。
