key,5,6,7,8,9
9,/bluespellbook,,/青魔法书 子命令<hex:02100103>/bluespellbook<hex:02100103>对青魔法进行有效技能设置。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>设置 青魔法名 开<hex:0249020103><hex:0248020103><hex:02100103>将指定青魔法设为有效技能。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>设置 青魔法名 关<hex:0249020103><hex:0248020103><hex:02100103>将指定青魔法从有效技能中解除。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>预设 有效技能组序号(1-5)<hex:0249020103><hex:0248020103><hex:02100103>换上指定序号的有效技能组。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>撤除<hex:0249020103><hex:0248020103><hex:02100103>将当前设置的有效技能全解除。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>无子命令<hex:0249020103><hex:0248020103><hex:02100103>开启或关闭青魔法书。<hex:02100103><hex:02100103>>>示例<hex:02100103>/青魔法书 设置 水炮<hex:02100103>将青魔法水炮设为有效技能或从有效技能中解除。<hex:02100103>/青魔法书 预设 2<hex:02100103>将有效技能变为预设好的有效技能组2。,/青魔法书,/bluespellbook
10,/magiaattack,,/魔素板攻势 代名词<hex:02100103>/magiaattack<hex:02100103>将魔素板的属性切换为攻击时克制当前目标的属性。代名词可省略。<hex:02100103><hex:02100103>>>示例<hex:02100103>/魔素板攻势 <目标><hex:02100103>将魔素板的属性切换为攻击时克制当前目标的属性。,/魔素板攻势,
11,/magiadefense,,/魔素板守势 代名词<hex:02100103>/magiadefense<hex:02100103>将魔素板的属性切换为与当前目标相同的属性利于防御。代名词可省略。<hex:02100103><hex:02100103>>>示例<hex:02100103>/魔素板守势 <目标><hex:02100103>将魔素板的属性切换为与当前目标相同的属性。,/魔素板守势,
12,/magiaauto,,/魔素板自动 子命令<hex:02100103>/magiaauto<hex:02100103>修改魔素板的自动调整设定。启用时会在选中目标后自动切换魔素属性。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>攻势(atk)<hex:0249020103><hex:0248020103><hex:02100103>向利于攻击的属性自动调整。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>守势(def)<hex:0249020103><hex:0248020103><hex:02100103>向利于防御的属性自动调整。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>关(off)<hex:0249020103><hex:0248020103><hex:02100103>关闭自动调整功能。<hex:02100103><hex:02100103>>>示例<hex:02100103>/魔素板自动 攻势<hex:02100103>选中敌人时魔素板会自动切换到利于攻击的属性。,/魔素板自动,
13,/cwlinkshell1,/cwl1,/跨服贝频道1(/跨1) 发言内容<hex:02100103>/cwlinkshell1、/cwl1<hex:02100103>向跨服通讯贝频道1内的玩家发送聊天消息，无论离多远、是不是在同一地图都可以看到。<hex:02100103>只输入“/跨服贝频道1(/跨1)”可将默认聊天频道变更为跨服通讯贝频道1。<hex:02100103>>>示例<hex:02100103><hex:02100103>/跨1 大家好！<hex:02100103>在跨服通讯贝频道1中发送消息“大家好！”。<hex:02100103>/跨1<hex:02100103>将默认聊天频道变更为跨服通讯贝频道1。,/跨服贝频道1,/跨1
14,/cwlinkshell2,/cwl2,/跨服贝频道2(/跨2) 发言内容<hex:02100103>/cwlinkshell2、/cwl2<hex:02100103>向跨服通讯贝频道2内的玩家发送聊天消息，无论离多远、是不是在同一地图都可以看到。<hex:02100103>只输入“/跨服贝频道2(/跨2)”可将默认聊天频道变更为跨服通讯贝频道2。<hex:02100103>>>示例<hex:02100103><hex:02100103>/跨2 大家好！<hex:02100103>在跨服通讯贝频道2中发送消息“大家好！”。<hex:02100103>/跨2<hex:02100103>将默认聊天频道变更为跨服通讯贝频道2。,/跨服贝频道2,/跨2
15,/cwlinkshell3,/cwl3,/跨服贝频道3(/跨3) 发言内容<hex:02100103>/cwlinkshell3、/cwl3<hex:02100103>向跨服通讯贝频道3内的玩家发送聊天消息，无论离多远、是不是在同一地图都可以看到。<hex:02100103>只输入“/跨服贝频道3(/跨3)”可将默认聊天频道变更为跨服通讯贝频道3。<hex:02100103>>>示例<hex:02100103><hex:02100103>/跨3 大家好！<hex:02100103>在跨服通讯贝频道3中发送消息“大家好！”。<hex:02100103>/跨3<hex:02100103>将默认聊天频道变更为跨服通讯贝频道3。,/跨服贝频道3,/跨3
16,/cwlinkshell4,/cwl4,/跨服贝频道4(/跨4) 发言内容<hex:02100103>/cwlinkshell4、/cwl4<hex:02100103>向跨服通讯贝频道4内的玩家发送聊天消息，无论离多远、是不是在同一地图都可以看到。<hex:02100103>只输入“/跨服贝频道4(/跨4)”可将默认聊天频道变更为跨服通讯贝频道4。<hex:02100103>>>示例<hex:02100103><hex:02100103>/跨4 大家好！<hex:02100103>在跨服通讯贝频道4中发送消息“大家好！”。<hex:02100103>/跨4<hex:02100103>将默认聊天频道变更为跨服通讯贝频道4。,/跨服贝频道4,/跨4
17,/cwlinkshell5,/cwl5,/跨服贝频道5(/跨5) 发言内容<hex:02100103>/cwlinkshell5、/cwl5<hex:02100103>向跨服通讯贝频道5内的玩家发送聊天消息，无论离多远、是不是在同一地图都可以看到。<hex:02100103>只输入“/跨服贝频道5(/跨5)”可将默认聊天频道变更为跨服通讯贝频道5。<hex:02100103>>>示例<hex:02100103><hex:02100103>/跨5 大家好！<hex:02100103>在跨服通讯贝频道5中发送消息“大家好！”。<hex:02100103>/跨5<hex:02100103>将默认聊天频道变更为跨服通讯贝频道5。,/跨服贝频道5,/跨5
18,/cwlinkshell6,/cwl6,/跨服贝频道6(/跨6) 发言内容<hex:02100103>/cwlinkshell6、/cwl6<hex:02100103>向跨服通讯贝频道6内的玩家发送聊天消息，无论离多远、是不是在同一地图都可以看到。<hex:02100103>只输入“/跨服贝频道6(/跨6)”可将默认聊天频道变更为跨服通讯贝频道6。<hex:02100103>>>示例<hex:02100103><hex:02100103>/跨6 大家好！<hex:02100103>在跨服通讯贝频道6中发送消息“大家好！”。<hex:02100103>/跨6<hex:02100103>将默认聊天频道变更为跨服通讯贝频道6。,/跨服贝频道6,/跨6
19,/cwlinkshell7,/cwl7,/跨服贝频道7(/跨7) 发言内容<hex:02100103>/cwlinkshell7、/cwl7<hex:02100103>向跨服通讯贝频道7内的玩家发送聊天消息，无论离多远、是不是在同一地图都可以看到。<hex:02100103>只输入“/跨服贝频道7(/跨7)”可将默认聊天频道变更为跨服通讯贝频道7。<hex:02100103>>>示例<hex:02100103><hex:02100103>/跨7 大家好！<hex:02100103>在跨服通讯贝频道7中发送消息“大家好！”。<hex:02100103>/跨7<hex:02100103>将默认聊天频道变更为跨服通讯贝频道7。,/跨服贝频道7,/跨7
20,/cwlinkshell8,/cwl8,/跨服贝频道8(/跨8) 发言内容<hex:02100103>/cwlinkshell8、/cwl8<hex:02100103>向跨服通讯贝频道8内的玩家发送聊天消息，无论离多远、是不是在同一地图都可以看到。<hex:02100103>只输入“/跨服贝频道8(/跨8)”可将默认聊天频道变更为跨服通讯贝频道8。<hex:02100103>>>示例<hex:02100103><hex:02100103>/跨8 大家好！<hex:02100103>在跨服通讯贝频道8中发送消息“大家好！”。<hex:02100103>/跨8<hex:02100103>将默认聊天频道变更为跨服通讯贝频道8。,/跨服贝频道8,/跨8
21,/graphicpresets,/gpresets,/图像设置预设 预设组编号<hex:02100103>/graphicpresets、/gpreset<hex:02100103>将图像设置切换为预设设置。<hex:02100103><hex:02100103>>>预设组编号（1-5）<hex:02100103>1：标准品质（笔记本电脑）<hex:02100103>2：标准品质（台式电脑）<hex:02100103>3：高品质（笔记本电脑）<hex:02100103>4：高品质（台式电脑）<hex:02100103>5：最高品质<hex:02100103><hex:02100103>示例<hex:02100103>/图像设置预设 1<hex:02100103>将图像设置切换为“标准品质（笔记本电脑）”。,/图像设置预设,
22,/fellowship,/fs,/同好会<hex:02100103>/fellowship、/fs<hex:02100103>打开同好会窗口。,/同好会,
23,/fellowshipfinder,/fsfinder,/同好招募<hex:02100103>/fellowshipfinder、/fsfinder<hex:02100103>打开同好招募窗口。,/同好招募,
24,/collection,/coll,/重要物品<hex:02100103>/collection、/coll<hex:02100103>打开重要物品窗口。,/重要物品,
25,/newgame+,/ng+,/昔日重现模式<hex:02100103>/newgame+、/ng+<hex:02100103>打开昔日重现模式窗口。,/昔日重现模式,
26,/dice,,/掷骰 聊天频道 上限值<hex:02100103>/dice<hex:02100103>从0～999中随机抽取一个数字发送到当前或指定聊天频道。<hex:02100103>>>可指定频道：<hex:02100103>小队(party)<hex:02100103>团队(alliance)<hex:02100103>部队(freecompany)<hex:02100103>战队(pvpteam)<hex:02100103>通讯贝1-8(linkshell1-8)<hex:02100103>跨服贝1-8(cwlinkshell1-8)<hex:02100103>省略输入指定频道时，会在当前频道发言。<hex:02100103>※设成宏使用时必须指定聊天频道。<hex:02100103><hex:02100103>>>上限值（2～999）<hex:02100103>在随机抽选数字时指定上限值。指定上限值后，数字将从（1～上限值）的范围内抽选。省略上限值时则从（0～999）的范围内进行抽选。<hex:02100103>>>示例<hex:02100103>/掷骰<hex:02100103>在当前聊天频道发送随机掷骰数字。<hex:02100103>/掷骰 16<hex:02100103>在当前聊天频道发送从1～16范围内的随机掷骰数字。<hex:02100103>/掷骰 跨服贝1<hex:02100103>在跨服通讯贝1发送随机掷骰数字。<hex:02100103>/掷骰 跨服贝1 16<hex:02100103>在跨服通讯贝1～16中发送随机掷骰数字。,/掷骰,
27,/nameplatetype,,/名牌类型 对象 设置代号<hex:02100103>PC的“姓名牌显示类型”设置为：<hex:02100103>>>对象<hex:02100103>all<hex:02100103>　…所有玩家<hex:02100103>self<hex:02100103>　…自己<hex:02100103>party<hex:02100103>　…小队成员<hex:02100103>alliance<hex:02100103>　…团队成员<hex:02100103>other<hex:02100103>　…其他人<hex:02100103>friend<hex:02100103>　…好友<hex:02100103>feast<hex:02100103>　…水晶冲突中的敌人<hex:02100103><hex:02100103>>>设置编号(1-4)<hex:02100103>1:完整姓名<hex:02100103>2:姓氏首字母<hex:02100103>3:名字首字母<hex:02100103>4:姓氏和名字首字母<hex:02100103><hex:02100103>执行示例<hex:02100103>/nameplatetype all 4<hex:02100103>　…将“所有玩家”的姓名显示类型设置为“姓氏和名字首字母”。,/名牌类型,
28,/nameplatedisp,,/名牌显示 对象 设置代号/nameplatedisp<hex:02100103>进行玩家名牌显示设置。<hex:02100103>>>对象<hex:02100103>全部(all)<hex:02100103>所有玩家为对象<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>自己<hex:0249020103><hex:0248020103>(self)<hex:02100103>自身为对象<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>小队<hex:0249020103><hex:0248020103>(party)<hex:02100103>小队成员为对象<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>团队<hex:0249020103><hex:0248020103>(alliance)<hex:02100103>团队成员为对象<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>他人<hex:0249020103><hex:0248020103>(other)<hex:02100103>其他人为对象<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>好友<hex:0249020103><hex:0248020103>(friend)<hex:02100103>好友为对象<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>水晶冲突<hex:0249020103><hex:0248020103>(feast)<hex:02100103>水晶冲突中的敌人为对象<hex:02100103><hex:02100103>>>设置代号1-4<hex:02100103>1:一直显示<hex:02100103>2:战斗时显示<hex:02100103>3:选为目标时显示<hex:02100103>4:不显示<hex:02100103><hex:02100103>>>示例<hex:02100103>/名牌显示 全部 4<hex:02100103>将所有玩家的名牌显示设置改为不显示。,/名牌显示,
29,/fashion,,/时尚配饰 时尚配饰名<hex:02100103>/fashion<hex:02100103>使用指定的时尚配饰。<hex:02100103><hex:02100103>>>示例<hex:02100103>/时尚配饰 阳伞<hex:02100103>使用时尚配饰“阳伞”。,/时尚配饰,
30,/fashionguide,,/时尚配饰一览<hex:02100103>/fashionlist、/fashionguide<hex:02100103>打开时尚配饰菜单。,/时尚配饰一览,/fashionlist
31,/officialsite,/site,/官方网站<hex:02100103>/officialsite、/site<hex:02100103>打开官方网站菜单。,/官方网站,
32,//setGearset,,//setGearset<hex:02100103>リアルイベント用コマンド。<hex:02100103>アーマリーチェスト内のアイテムをもとに、自動的にバトルジョブのギアセットを生成する。,,
33,/petmirage,,/召唤兽投影 召唤兽的名字 外貌<hex:02100103>/petmirage、/egimirage<hex:02100103>可以改变接下来召唤的召唤兽外貌。<hex:02100103>但在对战任务中无效。<hex:02100103>>>召唤兽的名字<hex:02100103>宝石兽<hex:02100103>迦楼罗之灵<hex:02100103>泰坦之灵<hex:02100103>伊弗利特之灵<hex:02100103>朝日小仙女<hex:02100103>>>外貌<hex:02100103>宝石兽<hex:02100103>绿宝石兽<hex:02100103>黄宝石兽<hex:02100103>红宝石兽<hex:02100103>伊弗利特之灵<hex:02100103>泰坦之灵<hex:02100103>迦楼罗之灵<hex:02100103>夕月小仙女<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>省略外貌或在外貌处输入“撤除(clear)”<hex:0249020103><hex:0248020103><hex:02100103>召唤兽会恢复原状。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>无子命令<hex:0249020103><hex:0248020103><hex:02100103>显示召唤兽的外貌设定列表。<hex:02100103><hex:02100103>>>示例<hex:02100103>/召唤兽投影 迦楼罗之灵 红宝石兽<hex:02100103>将迦楼罗之灵的外貌变成红宝石兽。<hex:02100103>/召唤兽投影 迦楼罗之灵<hex:02100103>将迦楼罗之灵的外貌恢复原状。<hex:02100103>/召唤兽投影<hex:02100103>显示召唤兽的外貌设定列表。,/召唤兽投影,/petmirage
34,/petsize,,/召唤兽尺寸 召唤兽的名字 尺寸<hex:02100103>/petsize<hex:02100103>变更特定召唤兽的尺寸。<hex:02100103>本设定在对战区域内无效。<hex:02100103>另外，本设定只对自身生效，无法改变他人的召唤兽尺寸。<hex:02100103><hex:02100103>>>召唤兽的名字<hex:02100103>亚灵神巴哈姆特<hex:02100103>亚灵神不死鸟<hex:02100103>红宝石伊弗利特<hex:02100103>黄宝石泰坦<hex:02100103>绿宝石迦楼罗<hex:02100103>全部<hex:02100103><hex:02100103>>>尺寸<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>大<hex:0249020103><hex:0248020103><hex:02100103>　将召唤兽的显示尺寸变为“大”。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>中<hex:0249020103><hex:0248020103><hex:02100103>　将召唤兽的显示尺寸变为“中”。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>小<hex:0249020103><hex:0248020103><hex:02100103>　将召唤兽的显示尺寸变为“小”。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>无子命令<hex:0249020103><hex:0248020103><hex:02100103>　按“小→中→大”的顺序切换设置。当尺寸目标为全部时，返回错误。<hex:02100103>>>示例<hex:02100103>/召唤兽尺寸 亚灵神巴哈姆特 中<hex:02100103>　将亚灵神巴哈姆特的尺寸变为“中”。<hex:02100103>/召唤兽尺寸 全部 小<hex:02100103>　所有召唤兽的显示尺寸全部变为“小”。,/召唤兽尺寸,
35,/ridepillion,,/共同骑乘 队员编号 座位编号<hex:02100103>/ridepillion<hex:02100103>搭乘所选队员的坐骑。<hex:02100103><hex:02100103>>>座位编号（1-7）<hex:02100103>坐在指定座位编号的位置上。如果指定的座位已经填满，则会自动选择空着的座位。如果省略子命令，则会尝试坐在座位编号1的位置。<hex:02100103><hex:02100103>>>示例<hex:02100103>/共同骑乘 <2> 1<hex:02100103>搭乘小队内编号为2的队员的坐骑，并坐在座位编号为1的位置。,/共同骑乘,
36,/patchnote,,/版本更新笔记<hex:02100103>/patchnote<hex:02100103>打开官方网站中的版本更新笔记页面。<hex:02100103>此时将启动浏览器。,/版本更新笔记,
37,/portrait,,/肖像<hex:02100103>/portrait<hex:02100103>打开肖像编辑菜单。,/肖像,
38,/adventurerplate,/myplate,/冒险者铭牌<hex:02100103>/adventurerplate(/myplate)<hex:02100103>打开自己的冒险者铭牌。,/冒险者铭牌,
39,/rclickpc,,/右键不可选中玩家 子命令<hex:02100103>/rclickpc <hex:02100103>设置右键不可选中玩家角色作为目标。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>开(on)<hex:0249020103><hex:0248020103><hex:02100103>　启用右键不可选中玩家设置。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>关(off)<hex:0249020103><hex:0248020103><hex:02100103>　关闭右键不可选中玩家设置。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>无子命令<hex:0249020103><hex:0248020103><hex:02100103>　在开启与关闭之间切换。,/右键不可选中玩家,
40,/rclickbattlenpc,,/右键不可选中非玩家角色 子命令<hex:02100103>/rclickbattlenpc <hex:02100103>设置右键不可选中敌方或我方非玩家角色作为目标。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>开(on)<hex:0249020103><hex:0248020103><hex:02100103>　启用右键不可选中非玩家设置。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>关(off)<hex:0249020103><hex:0248020103><hex:02100103>　关闭右键不可选中非玩家设置。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>无子命令<hex:0249020103><hex:0248020103><hex:02100103>　在开启与关闭之间切换。,/右键不可选中非玩家角色,
41,/rclickminion,,/右键不可选中宠物 子命令<hex:02100103>/rclickminion <hex:02100103>设置右键不可选中宠物作为目标。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>开(on)<hex:0249020103><hex:0248020103><hex:02100103>　启用右键不可选中宠物设置。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>关(off)<hex:0249020103><hex:0248020103><hex:02100103>　关闭右键不可选中宠物设置。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>无子命令<hex:0249020103><hex:0248020103><hex:02100103>　在开启与关闭之间切换。,/右键不可选中宠物,
91,/pvpteam,/pt,/战队频道(/战) 发言内容<hex:02100103>/pvpteam、/pt<hex:02100103>向同一战队内的全体成员发送聊天消息，无论离多远、无论在哪个地区都可以看到。<hex:02100103>只输入“/战队频道(/战)”可将默认聊天频道变更为战队频道。<hex:02100103>>>示例<hex:02100103><hex:02100103>/战 我来啦！<hex:02100103>在战队频道中发送消息“我来啦！”。<hex:02100103>/战<hex:02100103>将默认聊天频道变更为战队频道。,/战队频道,/战
92,/cwlinkshell,/cwl,/跨服贝频道(/跨) 发言内容<hex:02100103>/cwlinkshell、/cwl<hex:02100103>向常用跨服通讯贝内的玩家发送聊天消息，无论离多远、是不是在同一地图都可以看到。<hex:02100103>只输入“/跨服贝频道(/跨)”可将默认聊天频道变更为常用跨服通讯贝频道。<hex:02100103>>>示例<hex:02100103><hex:02100103>/跨 大家好！<hex:02100103>在常用跨服通讯贝频道中发送消息“大家好！”。<hex:02100103>/跨<hex:02100103>将默认聊天频道变更为常用跨服通讯贝频道。,/跨服贝频道,/跨
101,/beginner,/b,/新人频道(/新) 发言内容<hex:02100103>/beginner、/b<hex:02100103>向参加新人频道的所有玩家发送聊天消息，无论离多远、是不是在同一地图都可以看到。<hex:02100103>只输入“/新人频道(/新)”可将默认聊天频道变更为新人频道。<hex:02100103>>>示例<hex:02100103>/新人频道 你好。<hex:02100103>在新人频道发送“你好。”的聊天消息。<hex:02100103>/新人频道<hex:02100103>将默认聊天频道变更为新人频道。,/新人频道,/新
102,/say,/s,/说话频道(/说) 发言内容<hex:02100103>/say、/s<hex:02100103>让身边小范围内的玩家看到自己的发言。<hex:02100103>只输入“/说话频道(/说)”可将默认聊天频道变更为说话频道。,/说话频道,/说
103,/shout,/sh,/喊话频道(/喊) 发言内容<hex:02100103>/shout、/sh<hex:02100103>让当前所在区域的所有玩家看到自己的发言。,/喊话频道,/喊
104,/tell,/t,/悄悄话频道(/悄) 玩家名@服务器名 发言内容<hex:02100103>/tell、/t<hex:02100103>向和自己属于同一服务器的指定玩家发送聊天消息。<hex:02100103>跨服务器发送时只能对好友或正在募集队员的队长生效。<hex:02100103>只输入“/悄悄话频道(/悄) 玩家名@服务器名”可将默认聊天频道变更为对该玩家的悄悄话频道。<hex:02100103>>>示例<hex:02100103>/悄 阿鲁玛@萌芽池 你好。<hex:02100103>对萌芽池服务器的阿鲁玛发送“你好。”的聊天消息。,/悄悄话频道,/悄
105,/party,/p,/小队频道(/队) 发言内容<hex:02100103>/party、/p<hex:02100103>向同一小队内的全体成员发送聊天消息，无论离多远、是不是在同一地图都可以看到。<hex:02100103>只输入“/小队频道(/队)”可将默认聊天频道变更为小队频道。,/小队频道,/队
106,/linkshell,/l,/通讯贝频道(/讯) 发言内容<hex:02100103>/linkshell、/l<hex:02100103>向常用通讯贝内的玩家发送聊天消息，无论离多远、是不是在同一地图都可以看到。<hex:02100103>只输入“/通讯贝频道(/讯)”可将默认聊天频道变更为常用通讯贝频道。,/通讯贝频道,/讯
107,/linkshell1,/l1,/通讯贝频道1(/讯1) 发言内容<hex:02100103>/linkshell1、/l1<hex:02100103>向１号通讯贝内的玩家发送聊天信息，无论离多远、无论在哪个地区都可以看到。,/通讯贝频道1,/讯1
108,/linkshell2,/l2,/通讯贝频道2(/讯2) 发言内容<hex:02100103>/linkshell2、/l2<hex:02100103>向２号通讯贝内的玩家发送聊天信息，无论离多远、无论在哪个地区都可以看到。,/通讯贝频道2,/讯2
109,/linkshell3,/l3,/通讯贝频道3(/讯3) 发言内容<hex:02100103>/linkshell3、/l3<hex:02100103>向３号通讯贝内的玩家发送聊天信息，无论离多远、无论在哪个地区都可以看到。,/通讯贝频道3,/讯3
110,/linkshell4,/l4,/通讯贝频道4(/讯4) 发言内容<hex:02100103>/linkshell4、/l4<hex:02100103>向４号通讯贝内的玩家发送聊天信息，无论离多远、无论在哪个地区都可以看到。,/通讯贝频道4,/讯4
111,/linkshell5,/l5,/通讯贝频道5(/讯5) 发言内容<hex:02100103>/linkshell5、/l5<hex:02100103>向５号通讯贝内的玩家发送聊天信息，无论离多远、无论在哪个地区都可以看到。,/通讯贝频道5,/讯5
112,/linkshell6,/l6,/通讯贝频道6(/讯6) 发言内容<hex:02100103>/linkshell6、/l6<hex:02100103>向６号通讯贝内的玩家发送聊天信息，无论离多远、无论在哪个地区都可以看到。,/通讯贝频道6,/讯6
113,/linkshell7,/l7,/通讯贝频道7(/讯7) 发言内容<hex:02100103>/linkshell7、/l7<hex:02100103>向７号通讯贝内的玩家发送聊天信息，无论离多远、无论在哪个地区都可以看到。,/通讯贝频道7,/讯7
114,/linkshell8,/l8,/通讯贝频道8(/讯8) 发言内容<hex:02100103>/linkshell8、/l8<hex:02100103>向８号通讯贝内的玩家发送聊天信息，无论离多远、无论在哪个地区都可以看到。,/通讯贝频道8,/讯8
115,/freecompany,/fc,/部队频道(/部) 发言内容<hex:02100103>/freecompany、/fc<hex:02100103>向同一部队内的全体成员发送聊天消息，无论离多远、无论在哪个地区都可以看到。<hex:02100103>只输入“/部队频道(/部)”可将默认聊天频道变更为部队频道。,/部队频道,/部
116,/echo,/e,/默语(/默) 发言内容<hex:02100103>/echo、/e<hex:02100103>显示只有自己能看到的发言内容。,/默语,/默
117,/yell,/y,/呼喊频道(/呼) 发言内容<hex:02100103>/yell、/y<hex:02100103>让身边大范围内的玩家看到自己的发言。<hex:02100103>只输入“/呼喊频道(/呼)”可将默认聊天频道变更为呼喊频道。,/呼喊频道,/呼
118,/reply,/r,/回答(/回) 发言内容<hex:02100103>/reply、/r<hex:02100103>向最后一次收到悄悄话的玩家发送聊天消息。,/回答,/回
119,/alliance,/a,/团队频道(/团) 发言内容<hex:02100103>/alliance、/a<hex:02100103>向同一团队的全体成员发送聊天消息，无论离多远、无论在哪个地区都可以看到。<hex:02100103>只输入“/团队频道(/团)”可将默认聊天频道变更为团队频道。,/团队频道,/团
121,/join,,/参加<hex:02100103>/join<hex:02100103>接受组队邀请。,/参加,
122,/decline,,/拒绝<hex:02100103>/decline<hex:02100103>拒绝组队邀请。,/拒绝,
123,/invite,,/邀请 代名词<hex:02100103>/invite<hex:02100103>邀请指定玩家加入小队。省略代名词可以把当前所选中的玩家作为对象。,/邀请,
124,/kick,,/移除 代名词<hex:02100103>/kick<hex:02100103>将指定玩家移除小队。省略代名词可以把当前所选中的玩家作为对象。,/移除,
125,/leader,,/队长 代名词<hex:02100103>/leader<hex:02100103>将队长转让给指定玩家。省略代名词可以把当前所选中的玩家作为对象。,/队长,
126,/leave,,/退队<hex:02100103>/leave<hex:02100103>退出小队。,/退队,
131,/check,/c,/查看 代名词<hex:02100103>/check、/c<hex:02100103>查看指定玩家的情报。省略代名词可以查看当前选中的目标。,/查看,
132,/trade,,/交易 代名词<hex:02100103>/trade<hex:02100103>向指定玩家申请交易。省略代名词可以向当前选中的目标发起交易申请。,/交易,
133,/automove,,/自动前进(/前进) 子命令<hex:02100103>/automove<hex:02100103>向当前面对的方向自动前进。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>开(on)<hex:0249020103><hex:0248020103><hex:02100103>　开启自动前进。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>关(off)<hex:0249020103><hex:0248020103><hex:02100103>　关闭自动前进。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>无子命令<hex:0249020103><hex:0248020103><hex:02100103>　在开启与关闭之间切换。,/自动前进,/前进
134,/follow,,/跟随 代名词<hex:02100103>/follow<hex:02100103>自动跟随指定玩家。省略代名词可以跟随当前选中的目标。,/跟随,
136,/meldrequest,,/委托镶嵌 代名词<hex:02100103>/meldrequest<hex:02100103>向指定玩家发送魔晶石镶嵌委托。省略代名词可以向当前选中的玩家发送魔晶石镶嵌委托。,/委托镶嵌,
141,/character,/gear,/角色(/装备)<hex:02100103>/character、/gear<hex:02100103>打开角色窗口。,/角色,/装备
142,/journal,,/日志<hex:02100103>/journal<hex:02100103>打开日志。,/日志,
